gene,meth_delta,expr_delta,expr_p,expr_sig
EIF4G1,0.0009020325442083745,0.288631571098723,0.4103487002703854,False
EIF4G2,-0.0025178021421359245,-0.49895229407560276,0.05663166005340286,False
EIF4H,-0.001465187709443622,0.21107937370535174,0.22535506686157938,False
EIF5,-0.001237388493337886,-0.2570196603661239,0.11285369860050937,False
EIF5A,0.00035186569918847733,0.5133306629068456,0.0037256738709143863,True
EIF5A2,0.0007137868324412881,0.06677785898489311,0.8128030928619566,False
EIF5B,-0.002565647996899445,-0.2418304603971676,0.19415820947574094,False
EIF6,-0.0032327642230271496,0.1060550098449726,0.25164478285495673,False
ELAC1,-0.007848031265268491,0.31957460639335133,0.2320661015467248,False
ELAC2,-0.0017029942540183372,-0.03437582365055664,0.9121546994068023,False
ELANE,-0.005221883116724842,-0.19684121842465055,0.5175154500497059,False
ELF1,-1.0180387460206259e-05,-0.4554763621844418,0.17931880189903399,False
ELF2,-0.00328136683256567,0.040697654892320106,0.9071741500687954,False
ELK3,-0.002182356843806969,-0.3474910132551165,0.30860725857491944,False
ELL,-0.0012660812357316073,-0.03568872956721473,0.9451114989075813,False
ELL3,-0.0022247817784027558,-0.1773191748177694,0.4133582070431444,False
ELMO1,-0.003290817347014445,0.03886724265656162,0.8790894784205744,False
ELMO2,-0.0002693524285369026,-0.02633061144530122,0.9419609880394875,False
ELMO3,0.0032270037751936853,-0.5687390182014814,0.27316786926768716,False
ELMOD2,-0.0005878198928055217,0.19832763424745148,0.0952749801768511,False
ELMOD3,-0.0020471652453523358,-0.8806125843749574,0.02337933503259217,True
ELOF1,-0.00010235193792368358,0.22299435099672815,0.19061899831304255,False
ELOVL1,0.0007387715933741957,0.0856544065933727,0.8988387852091655,False
ELOVL5,-0.0012017451702968276,-0.058949460606888965,0.6316057927801997,False
ELOVL6,-0.002126185180490874,0.05371994054678754,0.7784511213663219,False
ELOVL7,-0.003542650332709906,0.30011797255382827,0.3164156911804066,False
ELP2,-0.0009978581070023821,0.33167732712919296,0.1237274083207696,False
ELP3,-0.002486374034533284,-0.1530439624214426,0.3620019939481742,False
ELP4,-0.0029155735539490068,-0.12878889984199648,0.5849254967881904,False
ELP5,-0.0013401055796539976,0.26039421647001354,0.2921108815081134,False
ELP6,0.0007371584566693086,-0.18175215267418457,0.34037550018044793,False
EMB,-0.0034369720010746308,-0.10272667029638437,0.848069474032748,False
EMC1,0.00205672230027626,-0.09591014801612989,0.7387054273157909,False
EMC10,-0.003060435618315607,-0.8727483984296298,0.016861424530811832,True
EMC2,0.0017673874720174957,-0.022504120000512273,0.9447667321054684,False
EMC3,-0.0007764786175183657,0.03738643669855089,0.675479485837486,False
EMC4,-0.0017190304920648208,0.1262015179465154,0.05077401438418191,False
EMC6,-0.0017605012481142438,0.037640663129013006,0.6849142150978678,False
EMC7,0.004284000960190005,-0.5436142649947624,0.13320137750347755,False
EMC8,-0.002467094686230544,-0.1059476243528219,0.6719845865017497,False
EMC9,0.0035131838453767946,-0.06010238495756232,0.7472926255272153,False
EMD,0.04376445443106601,-0.7317494685756212,0.033640893128357274,True
EMG1,0.0008821159080831343,0.20835469281829935,0.04516842771186969,True
EML2,-0.001156280087368073,0.01931854297610886,0.9551194943994472,False
EML4,-0.0025568435664544134,0.1586642369441203,0.6753721340816989,False
EMP3,-0.0003615535809660546,0.12993172054203445,0.09703783832689465,False
ENDOG,0.00020377382215777855,0.4435896410016235,0.08015601739811842,False
ENDOV,-0.001356157650651776,0.2864438997708938,0.1750818882303906,False
ENG,0.0007027304659411443,0.5328787566938745,0.25553711406790425,False
ENKD1,-1.164383198287239e-05,0.4760560850466409,0.25008680275095296,False
ENKUR,1.1936493186706847e-05,-0.16803875478155955,0.5144459146111839,False
ENO1,-0.0003072234039130989,0.027522901807183864,0.6484646903258162,False
ENO2,-0.0037091118496464484,-0.35909137853812717,0.28033650300654445,False
ENOPH1,0.0004910815634457826,-0.16561304417670522,0.6634861425726175,False
ENOSF1,0.002608701200660161,0.06499491683531729,0.8581637983801951,False
ENOX2,-0.0030011030101640677,-0.640212701949344,0.013933740224721401,True
ENSA,-0.002039743455517811,0.37728301925495455,0.30937498618387793,False
ENTHD2,-0.00415806662174755,0.10952734115825484,0.6502563915402233,False
ENTPD1,-0.005209088525970625,-0.38099668990869445,0.2742469980814337,False
ENTPD4,-0.0008809846458474229,0.21290616262403864,0.6530255841506623,False
ENTPD5,-0.00038723039320525836,-0.4254896240915495,0.18625104637196954,False
ENY2,-0.0002625701730744409,0.017948994957351694,0.8299624209950769,False
EPB41,-0.004304006970861916,-0.38077673411728363,0.17301137279905307,False
EPB42,-0.001004380679004905,-0.12689323163808652,0.6678966332799916,False
EPC1,-0.0022949096617452453,-0.2837065170257483,0.2571649569947277,False
EPC2,-0.0027610209403319667,0.02513296220957637,0.9531507969597475,False
EPHX1,-0.0030321385395752163,-0.13476380880655028,0.6824940392335581,False
EPHX2,-0.0019981076746708073,-0.26251203954781666,0.19373691288310288,False
EPM2AIP1,-0.001102998452738028,-0.28268532924317946,0.12838081005019866,False
EPN1,-7.520422844155261e-05,0.5304885161504921,0.022190653219012826,True
EPRS,-6.83578046575889e-06,-0.5477375749863237,0.03226797701565092,True
EPS15,-0.0005621991267521402,-0.06245037577350206,0.8560817311918383,False
EPS15L1,-0.0015056459640643948,-0.35723140800833975,0.24011022744553173,False
EPSTI1,-0.0017646331692179483,0.45946515095294477,0.30913049519757163,False
EPT1,-0.0021409591686056555,0.24693276088928073,0.5742249279349387,False
ERAL1,7.557449606438993e-05,0.672156544036315,0.012490947207681229,True
ERAP1,-0.0009203876363437059,-0.25218782797079964,0.4832073843433443,False
ERAP2,-0.004984989807043423,0.08921109262831242,0.7474173931655874,False
ERBB2IP,-0.001095034562608814,-0.10113950755580597,0.7937306829814239,False
ERCC1,-0.0021627564402404683,0.03663099069281481,0.7109152000261172,False
ERCC2,-0.000364894778309991,-0.19172427792086047,0.4982692998986732,False
ERCC3,-0.0015785359790320545,-0.3025437706878854,0.011626035656981467,True
ERCC5,-4.2843543207258176e-05,-0.32591020867202447,0.14688757177196018,False
ERCC6L2,-0.002824545266524863,0.04231114114926709,0.8261766283166573,False
ERCC8,0.0017320336637069319,0.3531555425797452,0.20559324933310774,False
ERGIC1,0.0012768352917080837,0.05429706870574538,0.8008715480851362,False
ERGIC2,-0.0004379418439096312,-0.06431774649645264,0.7316742970788306,False
ERGIC3,-0.0008784170592703158,0.0224347261537189,0.8058820036117322,False
ERH,-0.001977664677930739,-0.0009188553938087472,0.9939108172166486,False
ERI3,-0.0007810736497873835,0.01322116861363846,0.8996771161979764,False
ERICH1,-0.0011336585317583765,-0.22244493005627833,0.1471937115476836,False
ERLEC1,0.0031845156724339147,-0.2498434686158533,0.4159326277035261,False
ERLIN1,-0.0012978546771994306,-0.2963061315213922,0.31105988500186244,False
ERLIN2,0.0005011459550484898,-0.021008049412718808,0.9292877014251377,False
ERMAP,-0.0023177531389681075,0.0685553373889014,0.7866792062014035,False
ERMARD,0.0014179265062486226,-0.11905962119634833,0.3870080880143332,False
ERN1,-0.004056188586956818,0.22954449639310967,0.5283834865681425,False
ERO1L,0.000708513773256369,0.21360539144221782,0.3901676364348883,False
ERP29,-0.0008640119385775507,0.012447510608397019,0.8882569257809789,False
ERP44,-0.0031054547309970772,0.02588753694294679,0.91149072430439,False
ERV3-1,0.0014222231234015778,-0.17281875564672866,0.3815485525892015,False
ESAM,-0.004785467912030809,-0.20593362834296797,0.2667889695337799,False
ESCO1,-0.0010292309466769017,0.062022159635627946,0.8470825115852407,False
ESD,-0.002506230296954006,0.01114581842401494,0.9158835508650165,False
ESF1,-0.0033954387679240756,-0.3658772712391418,0.18308713623160355,False
ESYT1,0.0008089838939314026,0.13055296125089094,0.6470370210770082,False
ETF1,-0.0028409070902065394,-0.11370185769554587,0.6470392127064061,False
ETFA,-0.0028037410645136147,-0.007255921795732966,0.9761619508172374,False
ETFB,-0.0015083458144495524,0.08948859078697652,0.3622062894433498,False
ETFDH,-0.00078054605229252,0.002700954118573357,0.9897507870628618,False
ETHE1,-0.0021765802018991246,0.06927990862318387,0.5218140447716942,False
ETS2,-0.000867023851136722,0.13537875817077138,0.674942773405349,False
ETV6,-0.004758867300158013,0.2009451046749671,0.33142404210003734,False
ETV7,-9.192795039410287e-05,0.839863871154588,0.20660154541458564,False
EVI2A,0.00014594282223121438,-0.24232637912938168,0.13402727821873356,False
EVI2B,0.005431606891047493,0.8831094298072864,0.1411887412232625,False
EVL,-0.00020474457932537527,0.2800355491026802,0.42850477038061585,False
EWSR1,0.0003582171542778693,0.028344807592781487,0.9022136462779404,False
EXD3,-0.0031968832846429674,0.10420255726781374,0.7900452969712153,False
EXOC1,-0.0009517728814524459,0.1529162911550264,0.5946489171409879,False
EXOC2,-0.001870355510500588,-0.015966264549524087,0.9491075480185046,False
EXOC3,-0.0003293874607520542,-0.05466570536425567,0.8162802514054137,False
EXOC4,-0.002291399435490292,-0.25400094464672734,0.4598041810458334,False
EXOC5,-0.0029744684636011033,-0.018775506143888097,0.9661700748320724,False
EXOC6,-0.001658402881448296,-0.008850891935218819,0.9750565290407598,False
EXOC7,-0.0010989400265470086,-0.051020292242717126,0.738032418088006,False
EXOG,-0.0016674372409608493,0.026106481330655344,0.9458238667136976,False
EXOSC1,0.0015068760815662384,0.22332453645367334,0.03903726593800741,True
EXOSC10,0.0005659739114880204,-0.06447383796973864,0.6612518911530217,False
EXOSC2,0.0015078672259586934,0.21286205460460061,0.30140885654297883,False
EXOSC3,8.548874842285129e-05,0.11035154102464448,0.4907069641742309,False
EXOSC4,0.00022158091066193473,0.0973091604564939,0.620176378202111,False
EXOSC5,0.0006605576001846362,-0.08450368453849341,0.526952603567622,False
EXOSC7,0.0019179009030805456,0.10036659113459873,0.1961162365961217,False
EXOSC8,6.436345342192439e-05,-0.13246038380103706,0.3896134303786901,False
EXOSC9,-0.001556268142204621,0.1789549135218915,0.3748120813075505,False
EYA3,-0.004250760634508326,-0.056766220643472476,0.839515657800925,False
EZH1,-0.0030501579880224607,0.24639355488317566,0.4010777158928621,False
EZR,-0.0008603638163094453,0.10037819010041628,0.7130023635264535,False
F11R,-0.002345060512512482,-0.1633055580966681,0.6641772781023136,False
F13A1,-8.33902491056498e-05,-0.33023023979797045,0.22154513022953082,False
F2R,0.0034080814202111552,0.12300310973142098,0.6382332387173644,False
F2RL1,-0.0008073530791464814,0.06403638725855473,0.8534947452403133,False
F5,-0.005307860067205475,0.1196891571942644,0.44052854843904454,False
F8,-0.010731383166461857,-0.20773962970529805,0.5513950775985785,False
FAAP20,-0.0006922782736262404,-0.2648693533802422,0.4042825934140155,False
FAAP24,-0.0037555625843590152,0.029163491336689877,0.9237396613749095,False
FABP5,-0.0013101514073815483,-0.09398728924694548,0.38166101979512745,False
FAH,-0.002316843398371828,0.08976928327956465,0.7047051465119232,False
FAHD1,-0.0012546566213234222,-0.17297536230506985,0.39574938691040773,False
FAHD2A,0.0018305165350394458,0.05265546213326412,0.8425630472822557,False
FAIM,-0.0023542762733254874,-0.32338468736519654,0.33688339241310455,False
FAM102A,0.0013657064603484095,-0.2059880275936709,0.418895667420764,False
FAM103A1,0.0005012244656093997,-0.02266908221780896,0.8721402269903105,False
FAM104A,-0.0025220488194207485,-0.054573597480378294,0.7136720055702921,False
FAM104B,0.027156794447591056,-0.18684650214810627,0.2860381441225884,False
FAM107B,-0.002779703454679073,-0.017584931511133037,0.9275965865608221,False
FAM110A,-0.0011595307944075285,-0.47613483625291253,0.3295519206869496,False
FAM114A2,-0.0007115684757689902,-0.1584420274339465,0.6125259624239973,False
FAM117A,0.0028033087230246176,-0.1300542498228217,0.6873938452928718,False
FAM118A,0.001305453964320855,-0.14867364942132355,0.6071507812749757,False
FAM118B,-0.0008727148906117896,0.011672157937340864,0.9664615623456361,False
FAM120AOS,0.00045648150884483634,-0.03398475154200832,0.8592270190550875,False
FAM120B,-0.0022844445449829004,-0.3068139799456221,0.3357542497047814,False
FAM122B,0.007526476955158977,0.11516120705951499,0.5987014725446445,False
FAM122C,0.014153068793122319,-0.05040728352362067,0.8982991278261496,False
FAM126A,-0.002144775303938546,0.12871118946264315,0.610219345931327,False
FAM126B,0.0012315828782225586,-0.08357266508434408,0.825294367661007,False
FAM127A,0.03232940690387471,-0.0536465518027648,0.8226679897142096,False
FAM127B,0.02957521087295454,0.10889785925558855,0.4514092368886974,False
FAM127C,0.011551886947776004,-0.12314549820013049,0.7279203130082605,False
FAM129A,-0.004745352687011515,-0.23246604301577398,0.20487509629650552,False
FAM131A,0.0004289027482000704,-0.11545656414520217,0.4341149312770085,False
FAM133B,-0.0019779359436120207,-0.24967632115191474,0.08797884212626662,False
FAM136A,-0.0006843942498641712,-0.1165170478194882,0.2507325351387456,False
FAM13B,0.0005047536231726503,-0.17100517010616512,0.4071026234959769,False
FAM151B,-0.006831199511951184,0.03204230153526925,0.9260807871486278,False
FAM156A,0.002533234892374151,0.4894367840141485,0.10879623853882492,False
FAM159A,-0.00035334958385545284,-0.3361067416595435,0.1844097791722924,False
FAM160A2,-0.0013631862271232947,-0.2205158597831529,0.4077794243057208,False
FAM160B2,0.0006683832749887107,0.039292691310464166,0.8567400315736209,False
FAM162A,-0.0019370167814238778,-0.00204300223027529,0.9782021626483046,False
FAM168A,-0.0020508138185556897,-0.0007731066457646504,0.9986072607051768,False
FAM172A,-0.001627776804854541,-0.19465966138373542,0.4558463971943457,False
FAM173B,0.0011733903225065589,-0.07605317256269332,0.8300053299726629,False
FAM174A,-0.002828583621092773,0.008763988467287875,0.9742077567176085,False
FAM175A,-0.0013148487400962753,-0.13475469503293372,0.5875473631440643,False
FAM175B,-0.0008138156954276854,0.28403383584982894,0.31870145267763605,False
FAM177A1,-0.003983722725878956,0.06398934885565094,0.6189830526103945,False
FAM177B,-0.0014965600491976753,-0.6171854597926674,0.03757568860401921,True
FAM178A,0.00044559926274250595,-0.3315330984688958,0.4458552584401215,False
FAM185A,-0.0032724935755908437,-0.052249172290017604,0.8722154084833043,False
FAM188A,-0.0014751020377506722,-0.3430967623789991,0.3031689573410445,False
FAM192A,-0.0011158428339300703,-0.16538068854255242,0.32597691327899,False
FAM195B,0.0010978232130501697,-0.16521344966889037,0.39602017277230894,False
FAM200A,-0.004256993550132509,-0.22308254747117218,0.365521167562322,False
FAM200B,-0.0041555438223385985,-0.08462726526256997,0.4442804301105673,False
FAM204A,-0.0017617940385850851,0.08805776692901995,0.6634637406855955,False
FAM206A,-0.00048754826039723,0.43417622995579475,0.2911792455064098,False
FAM210B,0.0004300733340183863,0.06361203311369795,0.7947555208390732,False
FAM212A,0.0009979131262802987,-0.024314121706377492,0.9301776099423292,False
FAM212B,-0.004035276113452257,-0.4711061233417923,0.07853501834905964,False
FAM213A,-0.0006610798183976199,-0.2215444605924185,0.38731749687229966,False
FAM214B,0.005052396167046186,-0.04617463330072696,0.8654468050970059,False
FAM216A,-0.0008428745690828353,-0.44309579322480896,0.14448159061281432,False
FAM217B,-0.00041594144771375737,-0.11450628434167223,0.7242684962726397,False
FAM221A,-0.003915365200959661,-0.10799551352592464,0.5013819873584774,False
FAM222B,-0.0025646996947453725,-0.07012672731298727,0.8783965875624422,False
FAM227B,0.0005943331089581636,0.49123257874423043,0.25098971105833384,False
FAM228B,-0.007951928721955596,0.21778901823992755,0.4496342731599745,False
FAM229B,-0.0024068592293638455,0.2531476846395455,0.34529337450192,False
FAM24B,-0.0009159512819679004,0.2934666206949282,0.3542042066920562,False
FAM26E,-0.012981172014757014,0.23164629648183116,0.3494208610743197,False
FAM26F,-0.004691871244197371,0.2467511883414947,0.33213310435362653,False
FAM32A,0.00021416794924876068,0.1253458816943126,0.19513766354422357,False
FAM3A,0.012698809929940557,0.2663376974245433,0.4725449841577132,False
FAM3D,-0.0016017793039019442,-0.16697742011987926,0.4639686360946921,False
FAM45A,-0.003289468549910696,-0.04881901736408069,0.7404596689162801,False
FAM46A,-5.257170790809437e-05,0.06120228956881969,0.830888118715629,False
FAM46C,-0.00433424177343609,-0.2105975850108282,0.4004613755337072,False
FAM49A,-0.003025471927762048,-0.18143622206901208,0.18537136317386257,False
FAM49B,-0.0027241060304119095,-0.023182559795620068,0.9372404116115834,False
FAM50A,0.020923565288784363,-0.15151789320752965,0.6496620888946809,False
FAM50B,-0.002205438557072154,-0.0807033610164653,0.790366066820065,False
FAM53C,-0.0013529707734281507,-0.5986047410040302,0.1475328697371563,False
FAM60A,-0.0010337424387866126,-0.04915285306427619,0.8538096925167757,False
FAM63A,-0.0002791076708700597,-0.22042911216418393,0.5255402429529084,False
FAM65A,-0.000656164396629605,0.03653546037151667,0.9503186862555209,False
FAM65B,-0.0009466021986056725,-0.08596683483514392,0.577873628720379,False
FAM65C,-0.00014471534156260457,0.3382299145870516,0.4406835021883372,False
FAM69A,-0.003240924012577286,-0.12973003953862458,0.6076825286989969,False
FAM73A,-0.0038061842904307283,-0.21277216606544502,0.42471144582014253,False
FAM76A,-0.0006874908767973666,-0.052817304055659,0.8080224066295305,False
FAM76B,0.0006867420027421079,-0.45424229940923005,0.005991769792654817,True
FAM78A,-0.0030766446321318073,-0.1471849529786875,0.5485161851712945,False
FAM86C1,0.0023246689830445717,-0.2085355943426815,0.5882927917513261,False
FAM8A1,0.0015951510980577142,0.4825742403734716,0.06385433010634986,False
FAM92A1,-0.00268538488991672,0.17517340903450235,0.5342754850488141,False
FAM96A,-0.001265282374885766,0.0852407872278566,0.46619511636204836,False
FAM96B,0.0014074943934079369,0.11329702955118945,0.153959103304179,False
FAM98A,-0.0029197029490890323,-0.4700949014050669,0.09487991468728031,False
FAM98B,-0.001390040886616338,-0.30645923135949726,0.1453327014467593,False
FANCF,0.0004946848588455472,-0.3758793833474377,0.23536430310255693,False
FANCL,-0.0014143754518619576,-0.2722018420089894,0.33727252430527327,False
FANK1,-0.003570251158918618,0.3807721139324544,0.2435495204761067,False
FAR1,-0.003335189745552551,0.145241155905453,0.3818413834374078,False
FAR2,-0.005090963329842119,0.05225865761681149,0.818346503163265,False
FARS2,-0.0005965797104429875,0.16454374805471167,0.44286259327530964,False
FARSA,-0.0022767218324205502,-0.31815619433750925,0.3183900393306219,False
FARSB,0.002400967224096104,0.2607815001613558,0.17196144918013512,False
FAS,-0.0024021885262544037,-0.017882082765726844,0.9590841815979061,False
FASLG,0.0069024134427618285,-0.5596790678657205,0.0989573672728341,False
FASTK,0.0003209167757945938,-0.04146519946451163,0.8723246780942144,False
FASTKD2,-0.002457583397056241,-0.14446472345925299,0.36206238265039503,False
FASTKD3,0.0009389418892476329,0.15994648772750583,0.5843150654685083,False
FAU,-0.00030649677073570525,-0.02391271113409231,0.7401930024053842,False
FBL,-0.0033363180919667615,0.053826440315642196,0.7667361095719442,False
FBP1,-0.003252426927534941,0.2071030430154688,0.31700604282160355,False
FBXL12,0.0026306602359544777,0.2755149487035453,0.426846939515934,False
FBXL15,2.536500836124905e-05,-0.2992421459894851,0.2855551622690625,False
FBXL3,-0.00020164247385103226,-0.37267458447386725,0.30818393937556243,False
FBXL4,0.0007425757918194363,-0.07888065201795508,0.6971151823035007,False
FBXL5,-0.0026545133174296683,0.22274066482106214,0.19016625721648828,False
FBXL8,0.0007218228026977779,-0.624383327971358,0.03231835677458198,True
FBXO22,-0.002170528472021108,0.08076973420238416,0.6218603985947714,False
FBXO25,0.0025480109127322377,-0.1561117482158747,0.4907596000896184,False
FBXO28,-0.00013181517799294078,-0.15013773422781565,0.5667529518541037,False
FBXO3,0.0015359370895678588,-0.654944105841878,0.006495714540793524,True
FBXO30,-5.0913939710160996e-05,0.27228426021518976,0.4010528811937666,False
FBXO34,-0.0008841136566486115,-0.3668395285634482,0.3705330021277691,False
FBXO36,-0.00014919462222542682,-0.4024621901838857,0.18444327958712423,False
FBXO38,-0.0010852054506867216,-0.20479873987376254,0.5637291150141742,False
FBXO4,-0.0005262572604141099,-0.062498396733780465,0.8224858856345973,False
FBXO42,-0.0014799236314557824,0.3015072821386868,0.3535242926185102,False
FBXO44,-0.003964768781953409,0.5609943457726319,0.1152420007580499,False
FBXO46,0.0010473097032983021,-0.34135952397428404,0.03561581704216308,True
FBXO48,-0.000346907418269676,-0.18409074102389875,0.5248289689229175,False
FBXO6,0.0005450205501028658,0.3873788764908727,0.07687927291458813,False
FBXO7,-0.00039088099587171926,-0.06297034002520224,0.7726043019994271,False
FBXO8,-0.0014692383667147335,0.31379138224730796,0.06544334911243703,False
FBXO9,-0.002383570960747843,0.09868356164964556,0.6286136973653955,False
FBXW11,-0.0021320044560908754,-0.28814589617991876,0.17201228219526393,False
FBXW5,0.0014343037712095188,0.09070364350225048,0.8197148708238153,False
FBXW7,-0.002441335736714106,0.10051643890681088,0.6790630343033547,False
FBXW9,-0.0020403699423811768,0.17987977785111933,0.4184153925930907,False
FCAR,-0.005259314132256054,0.21080855073602484,0.5502091909346334,False
FCER1A,-0.0030076578565054646,-0.21953494197515955,0.1550084916914717,False
FCER1G,-0.0026699742991093517,0.11621105579738947,0.27786876708799635,False
FCER2,-0.0002487058911977778,0.15912162136672098,0.6062578571521304,False
FCF1,-0.0011477517176824853,0.1858899790160934,0.3273024573132921,False
FCGR1A,0.017232790263883392,0.5384703374308963,0.361386930836331,False
FCGR1B,0.0011408348788881973,0.6318535735706219,0.10119349968773887,False
FCGR2A,-0.007204402523006849,0.08462134641155997,0.7359865941229304,False
FCGR2B,0.006944669412056135,0.2605741363934897,0.3199089851122619,False
FCGR3A,-0.000815710519025123,0.18538084353564344,0.5132076260723933,False
FCGR3B,-0.0016165115780195243,0.12000632668153462,0.722908499991199,False
FCGRT,-0.00170671861982414,-0.0327901998878349,0.8502498095070258,False
FCHO1,-0.0037122176480091384,-0.22900913226459765,0.5502943235617356,False
FCHO2,-0.0015355057014872948,0.09448751535790094,0.776125348217993,False
FCHSD1,-0.0018293274148245523,-0.45591168639169727,0.3291184006429724,False
FCHSD2,-0.003949242503181677,-0.39599060307240647,0.31120706182493124,False
FCMR,0.0005845700552371995,-0.6139375860459552,0.2158267497240408,False
FCN1,0.00065878208041874,0.16551072671627962,0.11527480712337396,False
FCRL1,-0.0015267496204108056,-0.27835796186010925,0.24520751364976132,False
FCRL3,0.0026977750837962975,-0.27322968271927794,0.46709419644414385,False
FCRL5,0.0005008856016481533,-0.19470455184574892,0.5962718350027093,False
FCRL6,-0.0012458024870045182,-0.41725634024828157,0.035557356120467565,True
FDFT1,-0.0035164930283938527,0.000512800836959531,0.9970321756515759,False
FDPS,-0.0017138500009582986,0.028172125266122252,0.5012335604226166,False
FDX1L,0.00027626439906504064,-0.07472214190075785,0.7504906713114691,False
FDXACB1,-0.000545674984917256,-0.1455870031330288,0.656065857592537,False
FDXR,-0.0006321200488238924,0.3485661482584688,0.14404386219537815,False
FECH,-0.002135029314901368,0.11754515055602265,0.619920510300036,False
FEN1,0.0012130521240315906,0.3040069838475026,0.2847206952524939,False
FERMT3,-0.0016868746900606283,-0.25456914060953323,0.13388158157126895,False
FES,-0.0013014635838891658,0.18623718734539862,0.5015096976239131,False
FEZ1,-0.002104713580724949,0.3372885062755999,0.1606719720882657,False
FFAR2,-0.006460304869083841,0.28357674529756177,0.4620098560875747,False
FGD2,0.0010772308502653481,-0.07457122730501557,0.6536837956308001,False
FGD3,0.0012126074821568124,-0.052312368185294195,0.8804391995771234,False
FGD4,-0.006747643421472242,0.2531848517424222,0.1259730298661875,False
FGFBP2,0.002163502976917846,-0.24983595176086837,0.19278325836454469,False
FGFR1OP,-0.0005732988672902548,0.19366094440112958,0.32300066175230374,False
FGFR1OP2,0.0016746763319433421,0.024219095567759967,0.8904638425997145,False
FGGY,-0.003067856839329829,0.07897188578656911,0.732706900675572,False
FGL2,0.0010094631988273298,0.2403321245600587,0.32616831761472836,False
FGR,0.0018213727492263035,-0.3537738609436103,0.3464639548432107,False
FH,0.00020367737488054827,-0.0821837676847541,0.5003573826804657,False
FHIT,-0.000896343460633162,-0.1363203427193881,0.5596678749049812,False
FHL1,0.006226044914487063,-0.5428150664005952,0.008710612534811263,True
FHL2,-0.001558387304060428,-0.3706042672201689,0.03664499199836918,True
FHL3,0.0018215260672020147,0.3086952072658112,0.255671794984451,False
FIBP,-0.0016343315396531424,0.005765711311371429,0.9541842173760152,False
FIG4,-0.0017888046782967716,-0.4106496593288394,0.32947880257889584,False
FIP1L1,-0.003481805102803826,-0.025969726383431584,0.8858627690863354,False
FIS1,-0.003392374420901606,-0.0028211311837931735,0.9750144840886286,False
FITM2,-0.00029836675135622376,0.34720317211639895,0.156412930941104,False
FKBP11,0.0005825145108595274,-0.19473626565776758,0.4334809908766446,False
FKBP15,-0.0014682053903737856,0.3116746070602649,0.5179569928342818,False
FKBP1A,-0.002327237540300979,-0.014382341943058997,0.8658871628383009,False
FKBP1B,-0.0016393871665304968,0.06456475252259607,0.7453132477276032,False
FKBP2,0.000916556517512013,0.1484994067552957,0.41886217110478197,False
FKBP3,0.0021724497489596694,-0.1859870020614029,0.4963017030963456,False
FKBP4,0.00015302427971428348,-0.33116243072854545,0.2858326802586024,False
FKBP5,-0.0009606061019419314,-0.6411021331865044,0.04674982610745742,True
FKBP7,-0.0010221900699359015,0.1393564083568956,0.526893005194925,False
FKBP8,-0.0010002782350811438,-0.3986229481823746,0.2989806642256401,False
FKBPL,0.0020265112667751765,0.17236040099505498,0.5339656388381151,False
FKRP,-0.0005427246104085119,-0.8680060009503331,0.021470875344153026,True
FLAD1,0.00020273365566575533,0.2713594630933995,0.11760039900857133,False
FLCN,-0.0005317459186767726,-0.08411709263553663,0.7886073544784318,False
FLI1,-0.001007138365707147,-0.24436653107600145,0.5214394255756809,False
FLII,6.48589238834485e-05,-0.10637064076855997,0.7126208690095717,False
FLJ44635,-0.01072511171763816,-0.3694640642740484,0.27691922418349807,False
FLNB,4.54095326727851e-05,-0.1028109653479228,0.722410460239206,False
FLOT1,-0.001796580275421775,-0.15753082669778815,0.5645482036165623,False
FLOT2,-0.0005248380590349509,0.0034489831170105845,0.9865227455203989,False
FLT3LG,-0.0005847573441368735,-0.48287928535809005,0.02723899576842363,True
FLVCR2,-0.002921089743876545,0.38235577301293,0.2588760201225807,False
FLYWCH2,-0.0019177050321932604,0.13471653397653066,0.3076730738892952,False
FMNL1,-0.00047452353823052354,-0.3645477190162617,0.1897432563895033,False
FN3KRP,-0.000139086896228347,-0.09321456631408613,0.6763735588440607,False
FNDC3A,-0.0013558833612879614,0.22499766879014205,0.28006142790575683,False
FNIP1,-0.0029923813515531136,-0.11689527774994064,0.7179177957543772,False
FNTB,-0.0035766106870507705,-0.25352270877484934,0.36293743361906877,False
FOCAD,-0.0030918938418020687,-0.1996748480951288,0.3270152477169401,False
FOLR2,-0.0029853536808209223,0.11848806263057367,0.4930535712443632,False
FOLR3,-0.004371669221748785,-0.4211645229013042,0.03576827269940895,True
FOPNL,-0.0059412305830069696,-0.14190627866722144,0.288316813189719,False
FOS,-0.0009491096937341827,0.03286149451148127,0.9373680322607671,False
FOXJ2,-0.00262853999020927,0.14545050283471614,0.6932779829613176,False
FOXN2,-0.006987568768188799,-0.14365627555926463,0.709743117896676,False
FOXO4,0.004794734391410942,0.1413475479531073,0.5987255879443574,False
FOXP1,-0.0035544454264247937,-0.6941108120575817,0.026071050207900324,True
FOXP3,-0.014470794708782049,0.14671775964746192,0.6500606022845945,False
FOXRED1,0.0009498667514873219,-0.3353402177720141,0.2646148736232272,False
FPGS,-0.00018608069539703402,-0.4223431697213786,0.4241672695599399,False
FPR1,-0.01183463867808437,0.1003096568891048,0.5191561887358682,False
FPR2,-0.002527342848690115,0.06900473035439249,0.7152572357303997,False
FRA10AC1,-0.012993973769371784,0.09375202697143287,0.729713075909417,False
