gene,rev2,rev5
LACE1,-1.2283783783783782,-1.0462162162162163
TCTN3,-0.4075675675675677,-0.3545945945945946
HNRNPA1P34,0.2167567567567567,0.2267567567567567
CCL8,-1.0172972972972971,-1.371351351351351
AK9,0.2183783783783784,0.3029729729729729
CDC25B,-0.385135135135135,-0.4910810810810811
SPATA6L,0.2551351351351351,0.155135135135135
SELPLG,-1.6027027027027023,-2.2408108108108102
ACP2,-0.7624324324324324,-0.9475675675675674
RNA5SP523,0.1743243243243243,0.1718918918918919
GOLGA5P1,-0.3386486486486487,-0.5237837837837839
ZNF526,0.164054054054054,0.0064864864864864
CLIC4,-0.4129729729729729,-0.4581081081081081
NCK1,-0.1862162162162163,-0.4764864864864867
KRTAP2-2,-0.1424324324324324,0.0118918918918919
METTL9,0.2243243243243243,0.1113513513513511
BOD1L1,0.2294594594594593,0.1802702702702703
PPFIBP2,-0.4902702702702702,-0.6072972972972973
FARSB,-0.2297297297297297,-0.0718918918918918
LGALS1,-0.3856756756756757,-0.3562162162162163
CAPZA1,-0.402972972972973,-0.4983783783783785
SPHK1,-0.2272972972972974,-0.1321621621621621
KPNA4,-0.3737837837837837,-0.1629729729729728
ALAS1,-0.9724324324324324,-0.4905405405405405
PFAS,-0.1937837837837838,-0.0259459459459459
F10,0.2213513513513513,0.205135135135135
KIAA1429,0.5243243243243242,0.3675675675675675
ARID2,0.2316216216216214,0.1072972972972971
TOMM20,0.2551351351351351,0.3389189189189189
CES1P2,-0.3548648648648648,-0.3697297297297298
RASL10B,1.2294594594594592,1.1427027027027026
PAIP2B,0.6024324324324326,0.4348648648648651
PRR3,0.414054054054054,0.2602702702702702
FLVCR1,-0.2632432432432431,-0.1297297297297297
CEP41,-0.3391891891891893,-0.3078378378378378
UMAD1,0.3567567567567566,0.2916216216216215
FLYWCH1,0.2032432432432432,0.2491891891891891
FANCD2P2,-0.1472972972972972,-0.0213513513513513
KCNAB2,-1.3405405405405406,-1.5891891891891896
RPN1,-0.6691891891891896,-0.6340540540540539
ARPP21,-0.3762162162162163,-0.2932432432432433
NARS,-0.3462162162162163,-0.2562162162162163
HNRNPA3,0.4821621621621622,0.3497297297297298
TPM3P1,-0.3994594594594594,-0.3083783783783783
MAML3,0.2791891891891891,0.0237837837837837
G0S2,0.3070270270270269,0.2664864864864865
MAGT1,-0.4227027027027026,-0.6618918918918918
RTN4R,-0.1727027027027028,-0.0745945945945946
FRS2,0.2313513513513512,0.1478378378378375
IFT57,-0.232162162162162,-0.358108108108108
PJA2,0.2391891891891891,0.0397297297297297
SAFB,0.4491891891891893,0.3999999999999999
CHCHD4,-0.4381081081081081,-0.2221621621621622
NEDD1,-0.2421621621621621,-0.1267567567567567
MAB21L1,0.4048648648648648,0.4316216216216215
LAPTM5,-2.323783783783785,-2.768648648648649
FAM13B,-0.3905405405405404,-0.4067567567567567
UBE2V1P1,-0.5332432432432433,0.0818918918918918
KIAA0930,-1.6132432432432435,-1.5908108108108108
NAPSB,-0.2886486486486486,-0.2529729729729731
PCDHA9,-0.1264864864864865,-0.0894594594594596
SPIRE1,-0.52,-0.1994594594594594
RGS1,-3.078108108108108,-3.3924324324324324
MTND3P9,0.2208108108108107,0.1145945945945945
CCDC126,0.6064864864864864,0.1329729729729731
OSCP1,-0.3037837837837838,-0.1048648648648649
HUWE1,0.1767567567567568,0.2067567567567569
RNASE7,-0.2500000000000001,-0.1445945945945947
TYMS,-0.3794594594594595,-0.4613513513513512
IGBP1,0.4829729729729727,0.2999999999999997
HOXC10,0.4448648648648649,0.3921621621621624
AKAP11,0.4305405405405404,0.2683783783783783
CSTB,-0.7486486486486489,-0.7067567567567571
RN7SL737P,-0.2024324324324325,-0.217027027027027
TPX2,-0.7324324324324322,-0.6408108108108106
MSL3P1,-0.4745945945945947,-0.4118918918918919
NEK1,0.4494594594594593,0.2213513513513513
DNAJC4,-0.2567567567567568,-0.1372972972972972
DISC1,-0.1537837837837838,-0.2397297297297297
PRRX2,-0.0951351351351351,-0.0610810810810811
CEP170B,-0.3927027027027026,-0.2843243243243244
CAP2,-0.8905405405405407,-0.3002702702702701
SCRN2,0.6110810810810808,0.6283783783783783
SMIM7,0.2510810810810812,0.1940540540540541
BANF1P3,-0.3554054054054053,-0.0967567567567567
RNMTL1,0.3389189189189189,0.0667567567567567
COL5A2,-0.7372972972972975,-0.7994594594594594
GAS2L3,-1.8191891891891887,-1.947297297297298
PPP2R3A,0.2640540540540539,0.4140540540540539
GPHN,0.6591891891891892,0.7524324324324322
PSMD11,-0.3918918918918918,-0.3289189189189189
TPM3,-1.1494594594594596,-1.161621621621621
CCDC73,0.2305405405405405,0.1589189189189189
PEA15,-0.9354054054054054,-0.8145945945945946
DYX1C1-CCPG1,-0.3183783783783784,-0.2899999999999999
ZNF519,0.284054054054054,0.2410810810810812
NLN,-1.4081081081081082,-1.2886486486486484
SETMAR,0.1772972972972973,0.1435135135135135
MAP3K13,0.3189189189189189,0.1259459459459459
TXNDC17,-0.4143243243243242,-0.4756756756756755
CHMP4BP1,-0.2197297297297298,-0.0856756756756756
LGI1,-0.240810810810811,0.0508108108108106
PRKAR2B,1.0435135135135134,1.1613513513513514
HELQ,0.3540540540540541,0.1978378378378378
CCDC53,-0.3789189189189188,-0.4529729729729729
USP35,-0.3432432432432434,-0.16
PDLIM5,-0.285945945945946,-0.2597297297297299
UCHL3,-0.6410810810810811,-0.6027027027027028
NPEPPS,0.2651351351351352,0.3664864864864865
TGIF1,-0.2394594594594593,-0.2475675675675676
PNP,-0.8481081081081081,-0.873783783783784
PTRF,-0.652702702702703,-0.4789189189189188
ZNF732,0.2464864864864865,0.1891891891891891
SLC35C2,0.1989189189189188,0.1421621621621621
NPM1P34,0.1783783783783783,0.1359459459459459
GULP1,0.5302702702702704,0.1764864864864865
GMCL1P1,0.2102702702702702,0.2127027027027027
PCDH17,-0.3556756756756757,-0.5210810810810809
GPT,0.5097297297297299,0.6643243243243242
SALRNA1,0.1705405405405405,0.0216216216216215
ARPC4,-0.5702702702702706,-0.4491891891891893
FUCA2,-0.5624324324324327,-0.5375675675675677
MALSU1,0.2894594594594595,0.2110810810810812
HBB,-1.0854054054054054,-0.7675675675675674
ELN,-0.4475675675675675,-0.5021621621621623
TGDS,0.5291891891891891,0.2616216216216215
MPDU1,-0.3340540540540539,-0.2754054054054054
CERCAM,-0.5305405405405406,-0.6597297297297299
ERLIN1,-0.4172972972972974,-0.4275675675675676
RUVBL1,-0.2927027027027026,-0.2851351351351351
YBX1P6,-0.1589189189189189,-0.0037837837837837
RHOF,-0.3783783783783783,-0.2348648648648649
UBA2,0.4967567567567566,0.3113513513513513
ITGB5,-1.3945945945945948,-1.238918918918919
ATE1,0.2772972972972973,0.2845945945945945
CALM3,-0.6627027027027026,-0.9648648648648652
ZNF417,0.3486486486486486,0.0772972972972972
LPAR5,-0.4902702702702702,-0.4613513513513512
DDX11L5,-0.2586486486486485,-0.0978378378378377
ATAD3A,-0.1902702702702703,-0.0856756756756756
FCER2,-0.3532432432432433,-0.3440540540540541
SPRED2,0.2543243243243244,0.3424324324324325
ALDOAP1,-0.2221621621621621,0.017027027027027
SYNJ2,-0.2637837837837838,-0.1862162162162162
PROX2,-0.1810810810810811,-0.1394594594594594
CYP46A1,-0.2567567567567568,-0.2283783783783783
FCGBP,-1.0599999999999998,-1.0875675675675671
ZSWIM6,-0.6329729729729732,-0.4254054054054054
ANTXR2,0.9248648648648646,0.824864864864865
FAM126B,0.7554054054054055,0.5894594594594595
RPP30,-0.3021621621621619,-0.2586486486486485
TRIM16,-0.4145945945945944,-0.4135135135135134
ACTBP7,-0.6905405405405407,-0.4883783783783785
ABHD17AP5,-0.2170270270270269,-0.1229729729729729
COPB2,-0.2705405405405404,-0.1472972972972971
PFN1P12,-0.1278378378378378,-0.0691891891891891
CLCN4,-0.2062162162162162,-0.0291891891891891
HMGN2P41,-0.1821621621621622,0.0905405405405405
TRIM14,-0.617027027027027,-0.7978378378378377
METTL12,0.15,0.0624324324324324
ZNF271P,-0.2310810810810811,-0.2308108108108108
LTA4H,-0.2394594594594596,-0.2691891891891892
EIF4A2,0.9583783783783784,0.5759459459459461
BAZ1A,-0.3786486486486486,-0.5381081081081083
PEPD,-1.0018918918918918,-0.9172972972972968
ENPP4,-0.2840540540540541,-0.2678378378378378
LURAP1L,-0.658108108108108,-0.54
AFM,0.1267567567567568,-0.0016216216216216
CRIPT,0.3605405405405406,0.3448648648648649
DNAJC19P9,0.3786486486486485,0.1075675675675673
KLHL31,-1.7186486486486483,-1.3308108108108103
SMOC2,0.6248648648648648,0.1535135135135135
HYOU1,-0.9991891891891892,-1.1724324324324324
ZFP14,0.3197297297297298,0.2778378378378378
SETDB2,-0.2056756756756756,-0.2937837837837838
PHB2,0.3278378378378376,0.1921621621621622
MMP7,-1.3356756756756765,-1.288648648648649
SCHLAP1,-0.4032432432432432,-0.4354054054054055
PPARGC1A,0.5408108108108107,0.5910810810810811
EEF1A1P7,0.1937837837837837,0.1848648648648647
SEPSECS,0.2635135135135135,0.0718918918918919
KCTD3,0.2170270270270268,0.0872972972972973
STK10,-0.7594594594594595,-0.9827027027027028
ICAM2,-0.3421621621621623,-0.3710810810810811
TMEM169,0.245945945945946,0.2697297297297298
AZGP1P1,0.7264864864864863,0.7459459459459462
ARF4P1,-0.7270270270270272,-0.4886486486486487
LGI2,-1.1994594594594596,-1.3916216216216213
RN7SL336P,-0.2108108108108108,0.0735135135135136
TMEM70,-0.3591891891891892,-0.323243243243243
RNF2P1,-0.2143243243243243,-0.0489189189189188
CMPK1,-0.5897297297297297,-0.3721621621621623
SNCG,-1.0072972972972976,-0.8359459459459458
RAPGEFL1,-0.1197297297297297,-0.0545945945945945
APOBEC3B,-0.2462162162162161,-0.3724324324324325
PPP1R2P10,-0.1551351351351352,-0.1527027027027027
CYTL1,-0.1602702702702702,-0.1291891891891892
RNF20,-0.1562162162162161,-0.102162162162162
NOTCH3,-0.9702702702702704,-0.7181081081081083
EIF4E3,0.2581081081081081,0.1918918918918918
OR4C49P,0.2129729729729729,0.1524324324324324
HNRNPA1,0.5775675675675678,0.269189189189189
PPP2CB,-0.2278378378378378,-0.1783783783783782
DIEXF,-0.2837837837837839,-0.3189189189189189
HNRNPA1P40,0.4040540540540543,0.1802702702702703
MARC2,0.8256756756756758,0.6878378378378381
SLC22A15,-0.3716216216216216,-0.3064864864864866
FCGR1B,-1.3391891891891894,-1.0975675675675678
NCAPD2P1,0.1213513513513513,0.0556756756756756
OR3A1,0.1521621621621622,-0.0216216216216215
SVEP1,0.2908108108108109,0.2240540540540542
ZAK,0.2840540540540541,0.284864864864865
ITGAX,-1.628918918918919,-1.7178378378378385
RXRA,0.3586486486486485,0.2724324324324323
SGCB,-0.3794594594594593,-0.4618918918918916
MTHFD1P1,0.1862162162162161,0.2851351351351351
ASPN,-1.0075675675675673,-1.358918918918919
PAXIP1,0.1808108108108107,0.2043243243243243
MEIS2,0.5681081081081084,0.2567567567567569
RND3,-1.0635135135135136,-1.0589189189189188
ZNF569,0.221081081081081,0.062162162162162
DOT1L,-0.3562162162162163,-0.2435135135135135
GUSBP1,0.3737837837837839,0.085135135135135
TRADD,-0.224054054054054,-0.2813513513513513
CUL1,0.1783783783783783,0.1208108108108109
EIF4E,-0.3391891891891891,-0.4643243243243241
HLA-E,-0.2494594594594594,-0.4197297297297298
MIRLET7E,0.1616216216216216,0.1613513513513513
LZTFL1,-0.2435135135135135,-0.2705405405405405
RRP1,-0.2867567567567565,-0.2778378378378378
HMGB3P6,-0.3475675675675674,-0.1448648648648648
GYS1,0.3589189189189186,0.7835135135135132
AGAP3,0.1572972972972973,0.3075675675675675
SCAMP3,-0.2445945945945947,-0.2162162162162161
CHMP5,0.1943243243243242,0.0294594594594593
SDPR,-0.5448648648648649,-0.3481081081081081
IREB2,0.2713513513513515,0.1859459459459458
BLOC1S6,-0.2194594594594592,-0.1745945945945945
SLC24A4,-0.3270270270270268,-0.4113513513513514
CPSF3,-0.1321621621621621,-0.0313513513513513
MAT1A,-0.1264864864864865,-0.0402702702702702
CENPF,-0.2951351351351352,-0.4759459459459459
CYP2C9,-0.2594594594594595,0.0537837837837837
BUD13,0.3402702702702703,0.1824324324324325
DRAM1,-1.07972972972973,-1.199189189189189
KCNK15,-0.5991891891891892,-0.4945945945945946
WARS,-0.6997297297297298,-0.4783783783783784
TLE2,-0.2818918918918919,-0.1267567567567567
PLAUR,-1.2700000000000002,-1.438378378378378
SFMBT2,-0.1986486486486486,-0.6027027027027027
PPP2R5D,0.2629729729729729,0.3062162162162162
ABCD2,0.4086486486486486,0.6689189189189187
PPP1R11,-0.3978378378378379,-0.1351351351351352
PPIAP9,-0.1602702702702702,-0.0702702702702702
F8,0.2335135135135135,0.1867567567567565
SLC7A11,-0.4508108108108106,-0.2862162162162162
PLEKHO1,-1.0913513513513515,-1.2286486486486483
FAM76A,0.3251351351351351,0.3448648648648648
COMMD7,-0.3778378378378378,-0.3472972972972972
TRIM8,-0.5967567567567569,-0.1018918918918919
APOO,-0.1829729729729729,-0.1151351351351352
AKR1C4,-0.2856756756756756,-0.125945945945946
OR7E4P,0.2459459459459458,0.3659459459459458
ICE2,0.4597297297297301,0.3413513513513513
P2RY2,-0.1918918918918918,-0.2445945945945946
CIAO1,-0.1881081081081081,-0.1321621621621622
PRDX1P1,-0.3210810810810809,-0.2786486486486485
REV3L-IT1,0.1735135135135134,0.224054054054054
CREB3L2,-0.8040540540540542,-0.4143243243243243
MBOAT7,-0.2156756756756756,-0.0716216216216216
GGT5,-0.2154054054054055,-0.2448648648648649
SNX27,-0.1537837837837835,-0.3297297297297297
FBXW8,-0.2021621621621621,-0.2081081081081081
SLC6A13,0.1618918918918919,0.118108108108108
GLIPR1,-2.7827027027027027,-3.366756756756757
EEF1A1P13,0.104324324324324,0.1159459459459461
TTYH3,-1.0151351351351354,-0.9905405405405407
PSME4,-0.4789189189189189,-0.3083783783783785
ISOC2,-0.3786486486486486,-0.0881081081081079
CLEC5A,-0.2518918918918918,-0.1924324324324325
CPE,-0.4186486486486485,-0.5224324324324323
RN7SL544P,0.2113513513513513,0.4508108108108107
SHTN1,-1.916756756756756,-1.677297297297297
LMF1,0.184054054054054,0.2643243243243242
GAPDHP47,-0.4972972972972972,-0.2348648648648648
SLC9A9,-0.7302702702702706,-1.0083783783783788
ZUFSP,-0.272162162162162,-0.1175675675675675
DDOST,-0.3894594594594595,-0.7045945945945945
PTCD2,0.3078378378378378,0.2621621621621621
EIF5A,-0.5289189189189191,-0.3405405405405405
COL6A5,0.1791891891891892,0.2224324324324324
CD300A,-1.259189189189189,-1.6081081081081083
GNB4,-0.61,-0.8337837837837836
PSMA6,-0.3886486486486487,-0.3375675675675675
RASA4DP,-0.4467567567567567,-0.4645945945945945
OR2A4,0.2786486486486484,0.2372972972972973
SCN9A,-1.2840540540540544,-1.5851351351351357
CYP4B1,0.5356756756756756,0.528108108108108
SMCHD1,0.1989189189189189,-0.1091891891891892
UTP11L,-0.3837837837837837,-0.3902702702702703
SLC25A51,-0.3710810810810809,-0.1364864864864864
TAAR3,-0.1899999999999999,-0.0289189189189189
MS4A4E,-1.148108108108108,-1.2870270270270274
SMIM4,-0.2672972972972973,-0.1129729729729729
MTRF1L,-0.1908108108108109,-0.1770270270270271
MARS2,-0.1497297297297297,-0.0716216216216216
RSPH3,-0.5213513513513511,-0.4521621621621622
OTOA,-0.1448648648648648,-0.2705405405405406
TXNP4,-0.2202702702702702,-0.2005405405405405
ARF1,-0.2848648648648648,-0.2591891891891892
G3BP2,-0.3940540540540541,-0.3175675675675675
FAXDC2,0.4927027027027029,0.4908108108108109
ZFAND2B,-0.205945945945946,-0.3294594594594594
PTPRZ1,-0.8818918918918918,-0.712162162162162
ROGDI,-0.1670270270270271,-0.4008108108108107
RAB13,-0.5013513513513512,-0.3199999999999997
ANO4,-0.2002702702702702,-0.0837837837837837
ATP9B,0.1629729729729729,0.168108108108108
TST,0.474864864864865,0.4875675675675677
SLC7A6,0.7429729729729726,0.9035135135135136
MR1,-0.7713513513513514,-0.7432432432432432
CYCSP25,0.2227027027027028,0.2462162162162163
PHKA2,0.6886486486486486,0.6972972972972972
PLEKHA6,-0.1918918918918918,-0.0121621621621621
DOCK2,-1.6148648648648654,-1.9456756756756757
PFDN2,0.2051351351351351,0.2183783783783783
FRMD4A,0.4567567567567567,0.5018918918918919
ZNF483,0.3724324324324324,0.2740540540540541
CARD10,0.1581081081081081,0.0591891891891892
TNFRSF11B,-1.785135135135135,-1.5978378378378375
MPV17L2,-0.2905405405405404,-0.1143243243243243
NUS1P3,-0.4886486486486487,-0.315945945945946
DYNC1H1,-0.3343243243243241,-0.2162162162162161
SEMA5A,-0.6337837837837836,-0.8559459459459458
CTDSP1,0.1448648648648648,0.2013513513513513
NFATC2,-0.4810810810810808,-0.5108108108108109
VAV3,-0.3983783783783784,-0.4772972972972974
TIMM23,-0.4794594594594597,-0.258918918918919
FKBP1AP3,-0.2635135135135134,-0.1278378378378378
TNFRSF10D,-0.8689189189189187,-0.9527027027027024
CSNK1A1,-0.2745945945945947,-0.0754054054054055
SNRPEP5,-0.1913513513513512,-0.1143243243243242
OR5AR1,0.3002702702702702,0.2616216216216215
TMEM200B,0.3764864864864864,0.4624324324324323
SGIP1,-0.8245945945945948,-0.7648648648648649
IL20RB,-0.6427027027027027,-0.681891891891892
LRRC8A,-0.2286486486486486,-0.2616216216216216
MFGE8,-0.5602702702702704,-0.455135135135135
PTDSS1,-0.7335135135135136,-0.7929729729729731
TOP3BP1,0.1772972972972972,0.0254054054054053
PCDH7,-0.6981081081081081,-0.4789189189189189
TPM4,-0.9340540540540544,-0.9627027027027024
MYBPC2,0.1164864864864865,0.0024324324324323
OLMALINC,0.9278378378378378,1.4735135135135138
MATN1,-0.1224324324324324,-0.1237837837837837
RAB6A,-0.4478378378378378,-0.3272972972972973
HN1,-0.8008108108108107,-0.9462162162162164
SLC48A1,-0.6118918918918919,-0.4713513513513513
PLLP,-0.2275675675675674,-0.31
RLF,0.4124324324324325,0.1813513513513514
PGM3,0.7318918918918919,0.8581081081081077
RIPK2,-0.6016216216216218,-0.5254054054054054
SLC5A4P1,0.2075675675675675,0.0202702702702702
HNRNPA1P44,0.3764864864864867,0.2559459459459459
SEPT7P9,0.2191891891891892,0.2272972972972973
DCAF13,-0.3902702702702704,-0.5037837837837839
KCTD10,-1.1305405405405409,-0.7859459459459457
TPRG1,-0.7154054054054054,-0.714864864864865
CASP6,0.304054054054054,0.2456756756756757
COL15A1,-0.4613513513513512,-0.5402702702702703
GOSR1,0.1832432432432433,0.117027027027027
TRPV2,-0.3999999999999999,-0.4567567567567568
CASD1,0.2699999999999999,0.0756756756756758
MTA1,0.2175675675675676,0.0378378378378379
FERMT3,-0.9505405405405406,-1.0937837837837838
NDUFA9P1,0.362162162162162,0.1662162162162161
TBC1D3B,0.3962162162162163,0.1691891891891891
CXADR,-0.2483783783783783,-0.157027027027027
PSMA4,-0.6754054054054053,-0.6199999999999999
MRPL18,-0.294054054054054,-0.3413513513513513
MS4A14,-1.6924324324324325,-1.9470270270270271
GPR176,-0.4616216216216218,-0.5964864864864865
CTDSP2,0.2837837837837838,0.198918918918919
YIF1B,-0.5756756756756757,-0.4127027027027027
HIST1H2AM,-0.5635135135135134,-0.5170270270270273
TIMELESS,-0.2654054054054055,-0.2048648648648649
SUN5,0.1372972972972972,0.1124324324324324
RNA5SP151,-0.1424324324324324,0.0254054054054054
AADAT,0.3610810810810809,0.2232432432432431
KCNMB3,0.1610810810810812,-0.0318918918918917
USP12PX,-0.2135135135135135,-0.1494594594594594
TSC22D3,0.5427027027027027,0.2340540540540541
COL14A1,-0.6018918918918917,-0.9616216216216216
METTL4,-0.2070270270270269,-0.3040540540540539
TRIM33,0.2664864864864864,0.2078378378378376
LCLAT1,-0.7289189189189189,-0.838648648648649
HLFP1,-0.1897297297297297,-0.0054054054054053
DNM1L,-0.2886486486486488,-0.4189189189189189
CCDC152,0.3567567567567568,0.2264864864864865
LTBP3,-0.1497297297297297,-0.0848648648648648
BMS1P11,-0.2491891891891893,-0.2359459459459459
POLR1E,0.2848648648648648,0.0489189189189189
TGFBR3,0.3127027027027027,0.3835135135135135
HADH,1.6059459459459464,1.4072972972972972
TNPO1P3,-0.1994594594594594,-0.1143243243243243
MKL1,-0.3521621621621622,-0.2602702702702702
ZBTB8OSP1,0.2175675675675676,0.1208108108108108
SRP9P1,0.2437837837837839,0.0340540540540541
PIP5K1B,-0.238108108108108,-0.1240540540540539
GPR146,0.7464864864864866,0.469189189189189
ADH1C,1.0451351351351352,0.9145945945945948
KIF14,-0.2227027027027026,-0.3035135135135135
ZHX2,0.2716216216216217,0.2454054054054054
CCDC92,-0.4635135135135136,0.0527027027027026
SLC43A1,0.6327027027027026,0.2986486486486486
HSP90B2P,-0.5521621621621623,-0.5383783783783784
AHSA2,0.5724324324324322,0.7786486486486485
SLC6A12,-0.2345945945945945,-0.1716216216216215
MXRA5,-3.712162162162161,-3.492702702702703
LILRP1,-0.3270270270270269,-0.3151351351351352
BROX,-0.2913513513513514,-0.242162162162162
HNRNPA1P59,0.3570270270270269,0.2718918918918916
PYCARD,-0.8235135135135134,-1.0921621621621622
SLU7,0.2308108108108109,0.0491891891891893
ALG9,-0.8205405405405407,-0.362972972972973
LEMD2,0.2389189189189189,0.2140540540540541
SLC25A39,-0.1491891891891892,-0.1583783783783784
TUSC5,0.7297297297297296,0.93
ALG1L2,-0.1727027027027026,-0.2594594594594594
GPRIN3,-1.1337837837837836,-1.0772972972972974
ARMC9,-0.225135135135135,-0.2354054054054054
HSP90AA4P,-0.3229729729729729,-0.1178378378378378
BCL2L1,-0.5289189189189188,-0.3562162162162161
VAPA,-0.237027027027027,0.0389189189189188
EIF4EBP2P1,0.2343243243243242,0.2789189189189189
ADCK3,0.765675675675676,0.8564864864864864
GPR137B,-1.502432432432432,-2.078648648648648
DPH3,-0.6605405405405402,-0.5535135135135134
PSAT1,-0.9475675675675678,-0.9724324324324324
RNY1P6,0.2364864864864864,0.2259459459459459
FOXN2,0.9137837837837834,0.7343243243243244
TAPBP,-0.8099999999999998,-0.8424324324324324
ERCC6,0.395945945945946,0.178108108108108
DNAJC21,-0.2183783783783781,-0.0594594594594594
GSDMB,2.244054054054054,2.1583783783783783
ABHD4,-0.6151351351351353,-0.357027027027027
GAPDHP61,-0.6475675675675678,-0.3154054054054055
PLOD3,-0.2405405405405405,-0.2902702702702702
TEX26,-0.7091891891891896,-0.8548648648648648
KCTD12,-0.5294594594594594,-0.4472972972972973
SUGP2,-0.2445945945945946,-0.1072972972972972
PRND,-0.4256756756756757,-0.5821621621621622
PLEKHM1P,-0.3962162162162159,-0.294054054054054
UHRF2P1,0.3254054054054053,0.2616216216216215
MAML1,0.298108108108108,0.3189189189189188
RAD23B,-0.2683783783783787,-0.1851351351351353
NCAPG,-0.6032432432432432,-0.5424324324324323
PRKCI,0.1975675675675673,0.077297297297297
TMEM248,-0.357027027027027,-0.3235135135135135
TRBV25-1,-0.3627027027027028,-0.6381081081081081
GIT2,-0.4910810810810812,-0.4562162162162163
SERBP1P6,0.2756756756756756,0.3802702702702703
ST14,-1.702972972972973,-1.7210810810810813
R3HDM4,-0.2867567567567567,-0.3251351351351352
RELL1,-0.4116216216216216,-0.3567567567567566
CCZ1,-0.2648648648648649,-0.3981081081081081
BRI3P1,-0.1702702702702703,-0.0129729729729731
SKAP2,-0.2589189189189189,-0.11
EDNRA,1.051891891891892,0.6378378378378378
LAMB1,0.2610810810810809,-0.0310810810810814
OR7E83P,-0.1721621621621621,-0.1505405405405405
PRICKLE1,0.2429729729729729,0.0337837837837837
ZRSR2,-0.2443243243243243,-0.2775675675675674
SFRP2,-2.4072972972972977,-2.504594594594595
SLC9C1,-0.5294594594594595,-0.4637837837837836
LDHAP1,-0.1664864864864864,-0.0108108108108107
BTBD8,0.7767567567567566,0.681081081081081
ENTPD5,-0.4118918918918919,-0.1091891891891892
MGST1,-0.4954054054054053,-0.1518918918918918
BCL2,0.2427027027027026,0.5175675675675674
EHBP1,-0.3454054054054052,-0.1827027027027028
RNASEK,-0.1586486486486487,0.0259459459459457
IFIT1P1,-0.1402702702702702,-0.0775675675675675
ANKRD20A11P,1.1781081081081088,1.5451351351351352
TAPBPL,-0.6486486486486485,-0.4948648648648646
IPO4,-0.1697297297297296,-0.295135135135135
CYBB,-2.65,-3.5367567567567573
TRIM64EP,0.2097297297297298,0.1462162162162162
DPY19L1P1,0.4005405405405405,0.3848648648648649
GMPPB,-0.145135135135135,-0.1262162162162161
ANXA8L1,-0.1805405405405405,-0.1905405405405404
THBD,-0.1916216216216216,-0.3156756756756757
ECM2,0.3910810810810811,0.2905405405405405
RGL1,-1.0416216216216214,-1.1364864864864863
FAP,-0.6700000000000002,-1.4110810810810812
CASP8AP2,0.2754054054054056,0.1651351351351351
TLR8,-1.909729729729729,-2.347567567567568
LTBP4,-0.2635135135135136,0.2667567567567568
ATP2B4,-0.2843243243243243,-0.0802702702702704
FPR2,-0.877027027027027,-1.2456756756756755
ESR1,0.408108108108108,0.3232432432432432
GOLGA2P7,0.2659459459459459,0.1451351351351351
SLC9A7,-0.4981081081081081,-0.4508108108108107
ZNF502,0.1389189189189188,0.1489189189189188
MAP2K6,0.6137837837837836,0.4056756756756757
SERPINB1,-0.4624324324324322,-0.6591891891891891
UNC13C,-0.7635135135135137,-0.7048648648648645
ITGB1P1,-0.2613513513513512,-0.2832432432432432
PAH,0.2210810810810811,0.0086486486486486
TRIM45,0.1797297297297297,0.1048648648648649
NLRP3,-1.0613513513513513,-0.9962162162162164
SLC7A2,-0.3475675675675676,-0.457837837837838
SLC1A4,-0.8124324324324323,-0.7554054054054056
FSCN1,-0.6443243243243245,-0.7162162162162162
ARPC3P2,-0.3105405405405406,-0.1024324324324324
OLR1,-0.9783783783783786,-1.0275675675675675
RAB42P1,-0.2097297297297297,-0.1021621621621622
CALCOCO2,0.3394594594594595,0.1318918918918919
ZFAND4,0.2770270270270268,0.085135135135135
TPMT,-0.5927027027027031,-0.7708108108108108
CRYAB,-1.077567567567568,-0.5437837837837841
TNFRSF1A,-0.4421621621621621,-0.3281081081081081
PLEKHB2,-0.6570270270270271,-0.8251351351351353
SLC15A4,-0.2024324324324324,-0.3383783783783785
PSG4,0.2543243243243243,0.1743243243243242
ATP6V1G1P4,-0.1710810810810811,-0.1013513513513513
DYNLL2,-0.3683783783783785,-0.0175675675675674
LILRB2,-1.151891891891892,-1.2986486486486486
STK35,0.3532432432432433,0.354054054054054
ZNF644,0.3629729729729726,0.0840540540540537
RN7SL376P,0.1097297297297298,0.114864864864865
P2RX6,-1.0205405405405406,-0.9608108108108108
FCER1G,-3.032162162162161,-3.793783783783784
PLP2,-0.8124324324324323,-0.7532432432432432
WNK1,0.4775675675675674,0.3045945945945946
PLIN1,0.3608108108108111,0.4316216216216219
SPINT1,-0.3370270270270271,-0.3081081081081082
TEC,-0.3043243243243242,-0.5029729729729732
DIAPH1,-0.6559459459459458,-0.6799999999999997
OR51V1,0.2137837837837836,-0.0032432432432432
TBX15,0.7818918918918919,0.6502702702702697
CD248,-2.773783783783784,-2.059999999999999
ZBTB37,0.2521621621621624,0.2045945945945947
RAB3C,-0.5608108108108109,-0.8418918918918918
TIMM10,-0.3243243243243243,-0.0505405405405404
HMGXB4,0.3810810810810811,0.3064864864864865
HIGD1AP17,0.3035135135135134,0.117027027027027
ALPL,-0.7251351351351351,-0.66972972972973
PGP,-0.2218918918918921,-0.101891891891892
DLC1,-0.4262162162162161,-0.1772972972972973
CEBPZ,0.2975675675675677,0.1789189189189189
PIK3R5,-0.9967567567567568,-1.36
HMHB1,0.2821621621621622,0.3270270270270271
