gene,z2,z12
CHST2,-0.11054950692904097,-0.030239218358017593
BCL2L2,0.26483221893471603,0.11069313579727787
OLFM4,-0.040070728906465077,-0.0037116269132635043
IL5RA,0.004975757068857437,0.3544394603632073
PTK6,-0.07086449392720934,0.22771504926503036
BMPER,-0.2030359176049513,-0.08436800243864155
LY86,1.1374020378587808,0.5012567520570522
TNC,11.223427662603939,10.253794406368668
GDF5,-0.3929134042921846,-4.619059894631805
PTH,-0.6347588824303323,0.23321813194358343
TGFB1,-0.5576850486098918,-0.21618671904683578
HHLA2,1.1381758055705737,1.3025105907423615
PLA2G7,-0.14770057666865832,-0.26739608985567065
EIF4EBP2,-0.06319959477235997,-0.03774961207995965
SCARB2,-0.10461193469533862,-0.032045106341405415
IL1RL2,0.44821735653828215,0.5288186834775316
PDIA3,-1.3226756066608456,-1.377701167788399
PDE1A,-0.15695221061136103,-0.18854919583132138
PTHLH,0.04168834140583616,0.2928949467470391
SCGB2A1,2.181484769797165,-2.3493464716622596
FGFR2,-0.026472637335149908,-0.06043447717984556
DLL1,0.795206917166011,1.8438118054815689
BCL2L1,0.24445584921114002,0.293515380941673
SSRP1,-0.3190288073895023,-0.4140325427167779
ATP5B,-0.5467369654575598,0.4860988527264814
CSNK2A1 CSNK2B,-1.2089682515042417,-10.557906012548218
HMGB1,-1.3280116839940597,0.5068621743965759
XRCC6,-0.13357055629396244,-0.10528192622345972
FGFR1,1.0560615320803872,0.9308199198014585
ACE2,-0.1791921925690952,-0.4691255873643761
SBDS,-1.712603435536772,-1.6340445742592498
SYNCRIP,0.931682022257355,1.0758980187341503
LGALS8,-0.043109738093009164,-0.10515923492536433
EFNB2,20.061387867313126,19.412903325560237
XPNPEP1,1.7142604663912724,-1.4097462741298046
CHEK2,0.32627010522062194,-0.12329312507893117
TXNDC12,-0.07253882505979392,1.8113015188630244
APOB,12.81695116717392,-38.57571410462368
TNFSF11,0.2870510317758068,0.24822542915943052
INSR,-4.9351634627698795,3.7614884242193294
PPIB,-0.3321938080330752,-0.4815953261684305
CFP,-19.892983894567227,-21.96563824389455
ENO2,1.78681213891496,6.5150823714687505
MAP2K4,76.98404756709094,73.87644276312027
HAAO,5.8718530760677075,4.235856011831714
PPA1,-5.746648700665122,-24.534538176859435
