mark_key,class,base_sd_mean,Z_responsiveness
IL5RA,persistent,0.0941848213720746,0.0449605408072951
ILDR2,reversible,0.1560315963813154,1.0490157268859202
ILF3-AS1,persistent,0.3735222001101185,0.8177413816716331
IMP3,persistent,0.2463369858238957,0.6344065983416997
IMPDH1,reversible,0.1931944378305692,0.1144704366419987
IMPG1,reversible,0.0835087765073579,0.2467376117540941
INHBC,reversible,0.1946914927020012,1.0218447018769363
INMT,reversible,0.4098359688988559,1.152524023816949
INTS1,reversible,0.2058450656855402,0.269394206121728
INTS10,persistent,0.2755939622675981,0.351695056561163
IQCH-AS1,persistent,0.3314324572202501,0.0131419478794033
IQUB,persistent,0.1118436281730961,0.0794476508030096
IRF2BP1,reversible,0.2636337912010339,0.118649500167995
IRF8,reversible,0.3298179603426857,1.4066171368107538
ISM2,persistent,0.1347466911666292,0.0290842629101558
ITGA7,reversible,0.25346672820559,0.780672130840939
ITGB1,persistent,0.6394874795943011,0.0559302774597207
ITGB2-AS1,reversible,0.6352298406456336,0.9055835460060516
ITK,reversible,0.3710044382545077,0.1142270644776245
ITPK1,reversible,0.2059496116278031,1.6053765016762167
ITPKC,reversible,0.200568034610113,0.206212964419999
IZUMO1,persistent,0.1465719613632954,0.0259078334601352
IZUMO4,persistent,0.3705881916973511,0.0971113642411491
JAG2,persistent,0.3327017337500775,0.1667233177812317
JAZF1,persistent,0.2357350598458205,0.4420746517501051
JMJD1C-AS1,reversible,0.3505278100912516,0.709622709286105
JMJD7,persistent,0.1995499904721783,0.3688486307003396
JMJD7-PLA2G4B,reversible,0.1607246844084026,0.5205969593632426
JPH1,reversible,0.2683992702991111,0.2758821245082251
JPH2,reversible,0.2748226900186729,1.7001180601246275
JRK,persistent,0.2440371047380164,0.0338332937513377
KBTBD12,reversible,0.2467945483707738,0.1258687854180544
KBTBD13,persistent,0.1410589418824294,0.0373771701427602
KCNA6,persistent,0.1612412190713846,0.3597134383496887
KCNB1,reversible,0.3188873238977173,1.3329748234197007
KCND1,reversible,0.2237419472063298,0.7087775918917086
KCND2,persistent,0.29742522473224,0.3117360557964468
KCNE4,persistent,0.3970321844898394,0.056492728559952
KCNH3,persistent,0.1084775425088152,0.3057431176315987
KCNH4,persistent,0.1254114437478929,0.0824504195130867
KCNH7,reversible,0.105077990480492,0.2678030731138087
KCNJ13,reversible,0.1183633942453262,0.1368273045518792
KCNJ14,persistent,0.28699518297379,0.0435234049607525
KCNJ2,reversible,0.4548450707547684,0.8659762634737576
KCNMB2,persistent,0.1326639737622188,0.1054033349408901
KCNQ5,reversible,0.133426474549329,0.3453519252922924
KCNS1,persistent,0.1621262102698556,0.0377878163939235
KCNS3,persistent,0.3726130551106357,0.0148904966678233
KCNV1,reversible,0.1447896827564332,0.2372787837520941
KCNV2,persistent,0.1066850142085949,0.0560353164173583
KCTD12,reversible,0.3161821515537275,0.1760980692317134
KCTD21-AS1,persistent,0.5717324203419277,0.5958843881536783
KCTD7,persistent,0.1218940114754064,0.6912991443313586
KCTD8,persistent,0.1623603608259844,0.0493883051375509
KDM1A,persistent,0.3488203470316856,0.2383008112839719
KDM2A,reversible,0.2081219691197389,0.3119558843546429
KDM4C,persistent,0.2192844526686942,0.4549499298562066
KDM5A,persistent,0.332500877347969,0.1910430523860733
KDM6B,reversible,0.2761811751836502,0.5818536006033256
KHDC1L,reversible,0.1672283107448838,0.0987949859939308
KHDRBS2,reversible,0.120673125064289,0.3807784406590124
KIAA0319,persistent,0.135558251387751,0.0067179763011071
KIAA0391,persistent,0.2346881557419158,0.3388456664314191
KIAA0825,persistent,0.4110442948333185,0.2991940756067372
KIAA1522,persistent,0.2823919264030556,0.3144540524799251
KIAA1549L,persistent,0.3742235705803509,0.7130464206044418
KIAA2022,reversible,0.2508445637090375,0.2804516403346937
KIF11,reversible,0.2596113129877101,0.0863651074407006
KIF15,persistent,0.1135424114698035,0.0128461310541106
KIF18A,reversible,0.1011245132287356,0.2513193413254488
KIF19,persistent,0.1286900659421968,0.1214148683445499
KIF24,reversible,0.1360104039227009,0.271999568577434
KIN,persistent,0.3793798700116791,0.2547413175584644
KIR3DL1,persistent,0.198217369487356,0.4896435298471702
KIRREL3,persistent,0.1650247124551594,0.0213316635212948
KISS1,persistent,0.1282413730276361,0.6024310616561377
KISS1R,persistent,0.1333596684796828,0.3037191337065023
KLF11,reversible,0.4194247136467821,0.0283230003808489
KLF16,reversible,0.2818812863632338,0.0977046703270537
KLHL18,reversible,0.2126928599143087,0.4285436448846824
KLHL4,persistent,0.1420142581129887,0.2354510065720804
KLK14,persistent,0.1123836128503115,0.278223544810105
KLKB1,reversible,0.1623430389343473,0.2600279124690081
KLRG2,persistent,0.143105630676765,0.0784787400694774
KPNA7,reversible,0.120772550995357,0.4827591763418005
KRBOX4,persistent,0.2343512598263592,0.7778347669119781
KRT12,reversible,0.1295978514401383,0.2174343530716458
KRT18,reversible,0.2611854170163402,0.4987565349197435
KRT3,reversible,0.1360065921712352,0.2574511799480301
KRT5,reversible,0.4068145126043698,1.9483309347499715
KRT6C,persistent,0.1700899353913646,0.0696994052063472
KRT76,reversible,0.1428524486422732,0.7553442887379347
KRT80,reversible,0.1549862994244199,0.5572612124847262
KRT85,persistent,0.1375838287062709,0.0037924284439335
KRTAP10-12,persistent,0.1202898723963687,0.065055751905574
KRTAP12-1,persistent,0.1353577275799092,0.0900162099418949
KRTAP19-2,persistent,0.2154110203683251,0.067111295114993
KRTAP19-4,persistent,0.1513665899111864,0.005414043524571
KRTAP27-1,persistent,0.211903893596566,0.1900820922930332
KRTAP3-2,persistent,0.1505703859237315,0.0333536030111782
KRTAP4-12,reversible,0.17682624742306,0.4686936790188669
KRTAP4-7,persistent,0.1801220345928229,0.0217637221408664
KRTAP4-8,persistent,0.1710428232006991,0.1051593727401136
KRTAP5-1,persistent,0.3482144487769837,0.1290912261912927
KRTAP9-1,reversible,0.2118220251874826,0.5214496803115162
KYAT1,reversible,0.3203380695462741,0.2681078195301193
LACRT,persistent,0.1037148680128084,0.1936020664932171
LALBA,persistent,0.1314427204905119,0.0761504578894166
LAMA4,persistent,0.2694253059833973,0.1548594476037034
LAMB2,persistent,0.3119386198186156,0.3460457662116822
LAMB3,reversible,0.2867691702418024,1.3953325334077702
LAMTOR4,persistent,0.1971916493556096,0.2873927990619869
LARGE2,reversible,0.1418091481704734,0.4446005051246423
LAS1L,persistent,0.2601941153186277,0.1182583474793608
LAX1,reversible,0.119089889968368,0.0701710346773153
LBHD1,persistent,0.2929212483444441,0.1720900973043229
LBX1,reversible,0.1945121659176454,0.6156825005375152
LCA5L,reversible,0.1277856086254949,0.1172887589488394
LCE1A,reversible,0.1820342611027408,0.1202847932192012
LCE1B,reversible,0.1333927488395752,0.3650282542921333
LCE1E,persistent,0.1840440565041393,0.0922953973054852
LCE2D,persistent,0.3059096160538,0.020160662320452
LCE3D,reversible,0.1911272300460387,0.2755663033951128
LCE5A,persistent,0.1398630384507085,0.0014086322060521
LCE6A,persistent,0.126024278648394,0.3950868130929436
LCP2,reversible,0.2925100731263211,0.5740636599582521
LCTL,reversible,0.1365102126684497,0.4831800216340782
LDHAL6A,reversible,0.1621280618339369,0.5125201212434359
LDHC,persistent,0.4749420625831842,0.0936497710559153
LDHD,reversible,0.3701634724258939,0.0870618238531101
LEPROT,persistent,0.3283513458329142,0.030194879178139
LGI2,persistent,0.3009453783155921,0.4101653299552941
LHB,persistent,0.1259165154077871,0.5808253593777166
LILRA4,reversible,0.1518536598454295,0.1710972636771139
LILRA6,reversible,0.3798395351712775,0.6413028564092708
LILRB4,reversible,0.5455135180493007,0.9025832475457284
LIMCH1,reversible,0.3620920998965744,1.4410860008451452
LIMS2,reversible,0.2537964706881338,0.4228180324092553
LIN7C,persistent,0.3369278287658077,0.2250583134100654
LINC00052,persistent,0.1545134248143727,0.1068467710493259
LINC00161,reversible,0.1311434012722704,0.6004333947829587
LINC00173,persistent,0.1382820501820006,0.0935390499658185
LINC00226,persistent,0.1158906871746551,0.0078476682982375
LINC00294,reversible,0.3014860544902294,0.1947861785010211
LINC00323,reversible,0.1166421221869207,0.219567265528166
LINC00358,persistent,0.1229691088360463,0.1155098378589415
LINC00526,persistent,0.3427954959554656,0.1108530874241163
LINC00583,reversible,0.1025770286815786,0.2562587276140202
LINC00628,persistent,0.1275910894503225,0.0537191785466
LINC00632,persistent,0.6840131001941222,0.8442444797182442
LINC00638,persistent,0.2760562091338004,0.0007908566596779
LINC00709,persistent,0.1320802305854441,0.0136250984702025
LINC00853,persistent,0.1436471822967227,0.0872911482246495
LINC00896,persistent,0.3770089494055724,0.0907945693107011
LINC00919,reversible,0.1142256136181165,0.1763040185583048
LINC00937,persistent,0.4573381143470708,0.2418195873022359
LINC01018,persistent,0.5626005518710345,0.1329135791668056
LINC01139,persistent,0.1967737106557836,0.025956317636783
LINC01140,reversible,0.3690654989372059,0.2871652595392792
LINC01221,persistent,0.1418980519018249,0.0736394909872913
LINC01252,persistent,0.5055649807861704,0.0426819813643723
LINC01300,persistent,0.1498323265399995,0.1188131279459874
LINC01305,reversible,0.6290291293586194,1.0600579558547685
LINC01326,persistent,0.0954162255947624,0.1421161863172742
LINC01364,persistent,0.160797535253076,0.045654166141746
LINC01412,reversible,0.0966384768290901,0.5360235995143401
LINC01479,persistent,0.1599354499170435,0.0091925595721185
LINC01512,persistent,0.1848474252995264,0.0663194807076408
LINC01521,persistent,0.4600542301751402,0.1745294645376864
LINC01615,reversible,0.1584176690493478,0.1669760089522901
LINCMD1,persistent,0.1808515781815148,0.0011663731310619
LLPH,persistent,0.2268907515813269,0.0506359613918106
LMNTD2,reversible,0.3291288970487314,0.2099956363669695
LOXHD1,persistent,0.110831197781273,0.0592803766419789
LPA,reversible,0.3877556493466407,0.2769769008684062
LPAR5,reversible,0.4513354205878684,0.4794944384673985
LPCAT2,reversible,0.3305070227023092,0.2160805749661338
LPCAT3,reversible,0.2980206844701131,0.4765611625428222
LPGAT1,reversible,0.262797308642886,1.2634815327367592
LPIN3,persistent,0.3758452174928693,1.0377431227654068
LPO,reversible,0.1285886630710404,0.1882349625836399
LRIT2,persistent,0.1188535799663811,0.0233679270751495
LRRC14B,persistent,0.1474009600949059,0.2056727061083594
LRRC25,reversible,0.3276928926287361,0.6476961298207508
LRRC37A2,persistent,0.195839261804234,0.2880405990508628
LRRC38,persistent,0.2811524555058581,0.0461799959797465
LRRC66,persistent,0.2660200865243251,0.9928203738538446
LRRC74B,persistent,0.1498447038873539,0.0389279280106816
LRRFIP2,persistent,0.3242103984302816,0.0453577708292788
LRRTM4,persistent,0.1433780013480888,0.8301227095996166
LRTM1,persistent,0.1381246792960398,0.0761983281663102
LSM14B,reversible,0.129855050513223,0.1465739905708258
LTV1,persistent,0.2669698521365017,0.105523537931457
LURAP1L,reversible,0.6033097992853422,1.535608520979352
LVRN,persistent,0.2098516082021334,0.1752913542025934
LY6G6C,reversible,0.1224270971307913,0.6428498017224138
LY6K,persistent,0.3422621466573655,0.2626644559321624
LYPD6,persistent,0.1034671817341507,0.5265734016820368
LYRM4,persistent,0.1783760068361327,0.0880950515399031
LYSMD1,persistent,0.2533238250985596,0.1476084997903759
MACF1,reversible,0.2288973345993271,0.0348688014712388
MACROD1,reversible,0.3482087279554831,0.8521772039807366
MAFK,reversible,0.2212481428687173,0.1338447186357124
MAGEA1,persistent,0.2769097186361293,0.4597195029151797
MAGEA9,persistent,0.2238779091226386,0.0810765546372358
MAGEF1,persistent,0.2154437726695747,0.1320176514319197
MAGEH1,reversible,0.2397039407868091,0.1615219008271557
MAGIX,reversible,0.26772314549012,0.8022219676588673
MAK16,persistent,0.3371992064963762,0.278986440234813
MALSU1,persistent,0.2976259585347959,0.2331598277476837
MAML1,reversible,0.1839626668505869,0.5558141324358138
MAN2A2,reversible,0.1805116305512669,0.5439777128973395
MAOA,persistent,0.4853580604278775,0.0923286352392404
MAP1A,reversible,0.1947232319812256,0.3538034623363152
MAP2K2,persistent,0.323170867648267,0.4091349211771036
MAP3K10,persistent,0.2686795139991218,0.1133894712809048
MAP3K13,persistent,0.2545526545547951,0.0803789890317499
MAP3K2,persistent,0.3273230092100503,0.1376062540733941
MAP3K5,reversible,0.5820765759785387,0.8043995271901455
MAP6D1,persistent,0.3845082591571025,0.0609405779981835
MAPK4,persistent,0.2316457055206565,0.0967569477038774
MAPKAP1,persistent,0.25324647827643,0.5084778527547812
MAPKAPK5,reversible,0.2059991864176573,0.2217988043614621
MARC1,reversible,0.31600027645833,0.876684287256043
MARC2,persistent,0.2809815995890224,0.239982264406601
MARCH3,persistent,0.2510973290623835,0.1376791399358482
MARCKS,persistent,0.3390553948856445,0.1224969384471145
MARK1,reversible,0.2105562284270567,0.5054170067664936
MASTL,persistent,0.2839742132841312,0.2006669159551772
MATN3,persistent,0.267633570686252,0.4422114133585867
MB21D2,persistent,0.2980952270664409,0.1299532882459197
MBD1,reversible,0.1345334543003326,0.1758901688098212
MBD3L2,reversible,0.1342657376879074,0.0427158124531988
MBL1P,reversible,0.2184476718312056,0.8739461117004677
MBP,reversible,0.3563552166749149,0.2474359080222735
MCAM,persistent,0.469642579314911,0.7863925921991586
MCF2L2,persistent,0.1191711539702903,0.0060658312128599
MCM8,persistent,0.4126789789680003,0.4565848875301267
MED27,persistent,0.2574746769778051,0.0145414496861122
MED6,reversible,0.2367580085887982,0.3236798938076446
MEGF10,reversible,0.2558317134956452,0.265343717897098
MEGF11,persistent,0.1059431596579221,0.0107217673928443
MEN1,reversible,0.1659132346731993,0.115161917997773
MEPCE,reversible,0.2375481638781693,0.1357959449002772
MEPE,reversible,0.1076084442188345,0.2981438094896466
MESDC2,persistent,0.144422894842788,0.4798859778910336
METRNL,reversible,0.2321651031927946,0.5210342481059266
METTL12,reversible,0.2100766712275945,0.8375168647009674
METTL2A,persistent,0.2887340838934008,0.0779905371336401
METTL7A,reversible,0.5742045547585592,0.9740265018960588
METTL9,reversible,0.2268269698402907,0.1970900872000411
MFF,persistent,0.3549658403379164,0.3134479879377208
MFSD12,reversible,0.4211805797125494,0.3005926562885956
MFSD14A,persistent,0.2704326664876325,0.2635235222253351
MFSD2A,reversible,0.5417780556806946,0.1511165058600998
MFSD9,reversible,0.190632479751123,0.2066640373361244
MGAM,reversible,0.5843142429729847,0.0194371761114268
MGARP,persistent,0.1307125682020076,0.0390985208363786
MGEA5,persistent,0.2560859175051526,0.6477024603045776
MGST1,reversible,0.3316213752104366,1.1355241319957587
MGST2,reversible,0.2733878427863851,1.08544148917795
MIA2,persistent,0.1601449115827052,0.0713664913350705
MIA3,persistent,0.3717241700913091,0.1988689714180595
MICB,reversible,0.2643244159256632,0.3264769480686073
MIDN,persistent,0.3200509844724789,0.7581651575424077
MIEN1,persistent,0.2514970470365826,0.676915732246224
MIMT1,reversible,0.0933308744408636,0.6439652739202111
MIR100,reversible,0.1161980726543412,0.3639532951925621
MIR100HG,reversible,0.333326606786239,0.4819526629876297
MIR122,persistent,0.3264899166282696,0.0931125152235062
MIR124-2HG,persistent,0.1192425765702065,0.0155084990020713
MIR1247,reversible,0.1428433052290464,0.8285736856958275
MIR1250,persistent,0.1859233690205322,0.1973483250991325
MIR1253,persistent,0.1570716903986257,0.0055051587653458
MIR1255B1,reversible,0.1227006662434023,0.1198936033178136
MIR128-2,persistent,0.2029121296759193,0.3909047886645045
MIR1281,persistent,0.2090805540292377,0.1797137783524574
MIR1301,persistent,0.1869279326582052,0.2243671944498211
MIR1302-6,persistent,0.2659251609003017,0.0835210231338594
MIR130A,reversible,0.1838247511762304,0.3080289135655449
MIR133B,reversible,0.1576606320599036,0.0362679056795516
MIR135B,persistent,0.147103911690585,0.0282844982411817
MIR146B,reversible,0.2279947830610634,1.1810419659954468
MIR1915,reversible,0.1846742821100001,0.2681086889653877
MIR192,reversible,0.1681991782837483,0.5201979518151838
MIR193B,persistent,0.2094247857785989,0.4346602035001588
MIR196A2,reversible,0.1700599964128064,0.4496987919150692
MIR197,persistent,0.2466419505643914,0.0044690209137612
MIR200A,persistent,0.134580333739947,0.0491529176555779
MIR202,persistent,0.0866726804368987,0.0385386734585774
MIR204,persistent,0.1352788177494068,0.038591709680674
MIR211,reversible,0.1187955122834147,0.1963891176256231
MIR2116,persistent,0.2261202295948624,0.1118688322155639
MIR22HG,reversible,0.423256920238139,0.989391546382476
MIR23B,reversible,0.2082880917475086,0.5621917000200569
MIR29A,reversible,0.3696308448982105,0.930998335597284
MIR302D,persistent,0.2128568960261145,0.1976389038583138
MIR326,persistent,0.1966182496662014,0.2358896087196916
MIR335,persistent,0.1438272206441794,0.2596171764732677
MIR339,persistent,0.1572266243604286,0.7168056394646958
MIR345,persistent,0.1961659367971087,0.271009233045979
MIR346,persistent,0.1177645946856929,0.1747987732287907
MIR422A,persistent,0.1620777836961318,0.4690217934476567
MIR4458HG,persistent,0.3469576285653558,0.0427111040671901
MIR454,persistent,0.1437481822336128,0.2161059476658638
MIR487B,persistent,0.0939180592156158,0.0496962726573473
MIR491,reversible,0.1565493921348971,0.5089912529592675
MIR513A2,persistent,0.3288501371867276,0.0607030858772844
MIR515-2,persistent,0.0907103908697868,0.0131099714485918
MIR525,reversible,0.1568063247987758,0.6425035352272817
MIR548A1,reversible,0.2405565637740627,0.6116736029892461
MIR558,persistent,0.1836913420625685,0.1714110965778041
MIR571,persistent,0.1926612919910411,0.0384717950442311
MIR572,persistent,0.1568058033815593,0.2211194637025794
MIR576,persistent,0.2610754539722145,0.0506992422400949
MIR584,persistent,0.1514643025694179,0.0151387262749681
MIR588,persistent,0.1110002679730168,0.0643986368674988
MIR595,reversible,0.1240614383735139,0.3608551911520986
MIR596,persistent,0.1693802285869541,0.0421305945031863
MIR607,persistent,0.1564422876415534,0.016894261235727
MIR618,persistent,0.1731602174363677,0.0869427110410604
MIR620,persistent,0.1833150706894031,0.0997918116699307
MIR627,persistent,0.1303050075204267,0.2331132814825278
MIR633,persistent,0.1009350407701988,0.0360297898753257
MIR640,persistent,0.1613949804034952,0.1483301342937296
MIR644A,reversible,0.2478160842837199,1.5000286982391968
MIR646,persistent,0.1582383877284184,0.0825340399646066
MIR659,persistent,0.1986131306819349,0.1360262324695045
MIR759,persistent,0.0994265287385176,0.0050158679359595
MIR760,reversible,0.1149682734723616,0.1590188973884247
MIR764,persistent,0.112925871841568,0.1400151793506714
MIR765,reversible,0.1702813123790821,0.6808377052934177
MIR802,reversible,0.1737074149362917,0.0301677844120611
MIR874,reversible,0.1963486403794314,0.4114004471518266
MIR887,persistent,0.1601031741985037,0.0662090828089028
MIR9-3,persistent,0.1913717386591643,0.9146701747982012
MIR99AHG,reversible,0.3772345646321697,0.2418950500147679
MIR99B,persistent,0.2498895712468541,0.1052597254867025
MIRLET7BHG,reversible,0.3640143564619575,0.1470609852316515
MIRLET7G,persistent,0.2134688554512314,0.3554547324569215
MIS12,persistent,0.3908980312251087,0.6565487726619904
MIS18A,persistent,0.3948920355067548,0.0201200279653042
MITF,reversible,0.2693772909182141,0.1637939959333797
MKL1,reversible,0.1828073612791482,0.2936635604705538
MLN,persistent,0.1885873429468583,0.1066622798216893
MMD,reversible,0.4082381673346369,1.836269697772064
MMP13,reversible,0.1389059099884207,0.4425075791316223
MMP14,reversible,0.2491972843031562,0.7194632374084895
MMP17,reversible,0.2792315681070727,0.7999686711363233
MMP24,persistent,0.2569422557993066,0.0150187612682718
MMP28,reversible,0.2412142820594358,0.2923139936156047
MNAT1,persistent,0.3205010048746425,0.0743930725500291
MOB2,persistent,0.1741436258914692,0.0661219644816081
MOB3A,reversible,0.2468764819792042,0.4514502807012082
MOGAT1,reversible,0.2898320124563319,1.7433696345527931
MOGAT3,persistent,0.2824288477473755,0.1234806519676974
MORC3,reversible,0.3509666598078794,0.7883805678257706
MORN2,persistent,0.3110349821744552,0.017833006021552
MORN4,reversible,0.244783964976054,0.3625797228596227
MPC1L,reversible,0.1147559572348836,0.082727502581295
MPO,persistent,0.1254095714929478,0.1535624418932326
MPP5,reversible,0.2361909087397777,0.3140889286824546
MPP7,persistent,0.2764003627187748,0.2838181640982273
MRFAP1,persistent,0.2844216530817181,0.3247677541127301
MRGPRD,persistent,0.1327491631311544,0.2358942638313269
MRGPRX2,persistent,0.1752432477908181,0.0580718447767844
MRI1,persistent,0.3573869761635142,0.029332193590475
MRM2,persistent,0.2140936409979866,0.153304969112342
MROH5,persistent,0.1296516469616279,0.0287237143937552
MRPL1,persistent,0.2761718544458396,0.0520930226635461
MRPL16,persistent,0.2286407029445469,0.038342485811866
MRPL27,reversible,0.235190829711015,0.6125241184146714
MRPL39,persistent,0.346833556268407,0.3570799223186047
MRPL48,persistent,0.3113825336874802,0.056573620448178
MRPS16,reversible,0.2474181246734574,0.2348731873293263
MS4A13,persistent,0.0976451070978744,0.0755167209176119
MSANTD2,reversible,0.3170699566225692,0.7404462657173625
MSH6,reversible,0.2329301298423475,0.6954473270887589
MSLN,persistent,0.1259663229635421,0.0258327521968147
MSR1,reversible,0.5887108851903781,0.3225166120256464
MSRB2,reversible,0.2766662835355741,0.7432420733499423
MSRB3,reversible,0.3764316792813463,1.105386367375805
MSX2P1,persistent,0.206124713015199,0.0459196932614306
MT1A,reversible,0.9201356092250322,0.1826432422323144
MT1F,reversible,0.4103135601288686,0.1447625678121164
MT1G,reversible,0.6526370820970357,0.1236631684197599
MT1M,reversible,0.5149564199895251,0.1830210427705899
MT1X,reversible,0.8062195936969704,0.0232823826047262
MT2A,reversible,0.5306609408623492,0.3168631891910929
MT4,persistent,0.1484461066211555,0.0547379361658385
MTCH2,reversible,0.2724941175642442,1.5275559676598744
MTFP1,reversible,0.3414034915757504,0.0614872258371177
MTG2,persistent,0.3483624616775453,0.4924602052182145
MTHFD2,reversible,0.3815605471796962,0.3463821776507811
MTRR,persistent,0.3636033312352427,0.3303843776527145
MTSS1L,reversible,0.2741800405823285,0.0970975053522147
MTURN,reversible,0.2695801904541057,0.3464985989806585
MUC13,persistent,0.1796726068240461,0.0730766108613464
MUC16,reversible,0.1276233027687501,0.0515069460557468
MUC21,persistent,0.1105195012033889,0.0804532608874292
MUC6,reversible,0.2155309901182777,0.4475737205515567
MUM1,persistent,0.2112720699855358,0.0063469275171135
MVB12B,reversible,0.2772946029060882,0.3203739362518586
MXRA8,persistent,0.2118053618909281,0.2273797897273737
MYBPC1,reversible,0.6702629157408556,0.2035583461234364
MYCBP,reversible,0.1940595551093217,1.2860424404019688
MYF6,reversible,0.7802316494607848,0.4189305630265751
MYH1,reversible,0.7146354218510382,0.9616373672626396
MYH3,reversible,0.4064492380032015,0.9124597930861352
MYL12A,reversible,0.2931013501280356,0.5482454541821172
MYLK2,reversible,0.4677846347446061,0.5676537422255528
MYO1E,reversible,0.3668054427529859,0.2091357568586139
MYO3A,reversible,0.1058358457417047,0.0193031107041371
MYO3B,persistent,0.2436487105303892,0.0851259959676663
MYO5B,reversible,0.1197959553546148,0.5226658551600426
MYOT,reversible,0.3662118163430123,0.0600724224294074
MYOZ1,reversible,0.4699848181080575,0.7920328703231433
MYT1L,reversible,0.1219979472092484,0.0086318482691546
MYZAP,reversible,0.2378432711393232,0.3332314241539002
N4BP2L2-IT2,reversible,0.4386337091922613,0.7464900362725045
NAA20,persistent,0.3258152633208507,0.2092805090959845
NAA35,persistent,0.2020115492981241,0.2520293133416594
NAALADL2,persistent,0.2551210033791163,0.0915721060874437
NABP2,persistent,0.2139333121397776,0.0477096267671601
NAGK,reversible,0.2608219782322733,0.02403420501084
NANOG,persistent,0.1799552127085897,0.0492321401347489
NAP1L1,reversible,0.2810648180253859,0.7771528289480991
NAP1L3,reversible,0.1636257197391066,0.3947299312497602
NAPRT,reversible,0.312426138002717,0.1479419179645363
NARFL,persistent,0.2679741138884932,0.1876042201040391
NASP,reversible,0.2351831171549527,0.8756605864741518
NAT6,persistent,0.2281399274759782,0.4916391565567364
NAT9,reversible,0.2078382537073407,0.4253879327481257
NBPF22P,persistent,0.1492483691376284,0.2150553502606037
NBPF6,persistent,0.1922126556870708,0.0004143190888093
NCEH1,reversible,0.6017256809025774,0.1079278998256164
NCF1C,reversible,0.1857318486715829,1.397933730542125
NCF2,reversible,0.3605163234749229,0.5913314115888072
NCKAP5,persistent,0.1793640595694387,0.3369417423121755
NCR3,persistent,0.2308091204160925,0.287535764834605
NCS1,reversible,0.3099655595606015,0.3442488089135411
NDE1,reversible,0.3736773726344705,0.3968387737146071
NDUFA12,persistent,0.2734934401158901,0.0384550512594687
NDUFAB1,reversible,0.2795375617920818,0.4340558342704395
NDUFAF2,persistent,0.2981890425617032,0.41262403226224
NDUFAF4,reversible,0.3259688533592499,0.425753495905405
NDUFAF7,persistent,0.2997566750009225,0.4189669028177556
NDUFB2,reversible,0.2737606399532211,0.0629094192442127
NDUFB5,reversible,0.2480093190665014,0.5476650032122916
NDUFC2,persistent,0.1676496260601074,0.2146773500614721
NDUFS6,reversible,0.1704918800275537,0.4911279684548906
NECAP2,reversible,0.1940215292758979,0.2267058809117546
NEIL3,reversible,0.1511200590826104,0.9804078061954612
NEK6,reversible,0.1870514460429855,0.4445377255628657
NETO1,persistent,0.1426296115071156,0.4126448003990413
NEURL4,reversible,0.2068875475888033,0.4358400905648431
NFAM1,reversible,0.4105589249149008,0.6621677876936207
NFE4,persistent,0.47786618883656,0.3366732288058529
NFIA,persistent,0.2542264248041425,0.1051986175805528
NFKB1,reversible,0.2396950267798113,0.3355577103028425
NFKB2,reversible,0.2393411905771723,0.2186041126875868
NFYC,reversible,0.2092457000437743,0.2932990492016323
NIF3L1,persistent,0.2955347434393379,0.2762590665955868
NIPBL,persistent,0.2443401361469606,0.3168406321306566
NKX2-6,persistent,0.1364377612168137,0.094636560849929
NLRC4,reversible,0.3692625440775577,0.2951002879737739
NLRP9,reversible,0.127278118873983,0.5100404504803931
NME8,reversible,0.1001064353553728,0.0282404686094288
NNMT,reversible,0.5077618625322038,0.0630374878760995
NOCT,reversible,0.4414355128551419,0.5817998567853527
NOS1,reversible,0.1178678644776899,0.4360763900495368
NOS1AP,persistent,0.313870662685689,0.510743515337109
NOTCH3,reversible,0.3939783392498188,0.952843977258382
NOX5,reversible,0.1124733752824373,0.0465654354929629
NOXO1,persistent,0.1632736111513635,0.1024781313237379
NPAS3,reversible,0.2452902152112645,0.8967111350099957
NPC2,reversible,0.4091952545556649,0.0963533805582045
NPEPPS,reversible,0.2842791235166946,0.5798259640059866
NPHP1,reversible,0.2599164957019409,0.5515801432095335
NPPB,persistent,0.1633418298302691,0.0206160813461989
NPTX1,reversible,0.172482120954866,0.847827832064899
NQO1,reversible,0.4063664917862632,1.1023679413032892
NR4A3,reversible,0.4538945578421552,0.8702813219848852
NRAP,reversible,0.5086032216651488,0.6149692944832172
NRF1,reversible,0.1863296678484938,0.3548856537135846
NRG4,persistent,0.2696222693301463,0.9023255221766896
NRROS,reversible,0.4490470882380009,0.2845738758901279
NSFP1,persistent,0.3285862430014281,0.6253732405637884
NSMAF,reversible,0.2735089336072558,0.005714554817823
NSMCE1,persistent,0.250149196688612,0.0095417863786861
NSMF,persistent,0.2680211968499288,0.1518661581322125
NSRP1,persistent,0.3764241867690332,0.0870492659161449
NSUN3,persistent,0.2256498384237849,0.1348305791031788
NT5DC1,persistent,0.3054505832130627,0.1465723938695863
NTRK1,persistent,0.1385098057156408,0.1179189569959413
NUDT1,persistent,0.2335834940685184,0.1427811315257155
NUDT14,persistent,0.3191658883626829,0.0365283673205462
NUDT15,persistent,0.3194954422331428,0.0334771815371252
NUDT16L1,persistent,0.2181002894913674,0.1476371312621419
NUDT2,persistent,0.3312977498826147,0.1163180155305859
NUDT8,reversible,0.2735462057740527,0.2918102889348612
NUDT9,persistent,0.3002542911630281,0.1015197675854072
NUP54,persistent,0.253239333729575,0.3742864427996315
